ecole_name,ecole_more_inf_url,ecole_voir_la_fiche_url,ecole_title,ecole_ville,ecole_phone,ecole_email,ecole_region,ecole_nb_etudiants,ecole_web_site_url,ecole_address,ecole_comment_contacter
Ecole des hautes études en sciences sociales Lyon,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-des-hautes-etudes-en-sciences-sociales-9636.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-des-hautes-etudes-en-sciences-sociales-9636.html,EHESS,Lyon,0472726578,,Auvergne-Rhône-Alpes,nan,https://www.ehess.fr/,"Lyon
14 av Berthelot
69363 Lyon cedex 7","
                Pour en savoir plus sur l'EHESS Lyon, vous pouvez les contacter directement à l'adresse 14 av Berthelot, 69001, Lyon, cedex 7. Leur numéro de téléphone est le 0472726578. Pour plus d'informations, visitez leur site internet à https://www.ehess.fr ou suivez-les sur les réseaux sociaux via Facebook (https://www.facebook.com/ehess.fr) et Twitter (https://twitter.com/EHESS_fr).
            "
Pôle universitaire de Vichy,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-pole-universitaire-de-vichy-78040.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-pole-universitaire-de-vichy-78040.html,nan,Vichy,0470304343,universite@vichy-communaute.fr,Auvergne-Rhône-Alpes,nan,https://www.vichy-universite.com/,"Vichy
1 av des Célestins
03200 Vichy","
                Pour contacter le Pôle universitaire de Vichy, vous pouvez vous rendre à l'adresse suivante : 1 av des Célestins, 03200, Vichy. Pour une réponse rapide, appelez le 0470304343 ou envoyez un e-mail à universite@vichy-communaute.fr. Plus d'informations sont disponibles sur leur site internet : https://www.vichy-universite.com.
            "
"Faculté de Droit, UCLy",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-droit-76910.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-droit-76910.html,nan,Lyon,,,Auvergne-Rhône-Alpes,nan,,,
Faculté de théologie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-theologie-76907.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-theologie-76907.html,nan,Lyon,0472325023,theo@univ-catholyon.fr,Auvergne-Rhône-Alpes,nan,http://theologie.ucly.fr/,"Lyon
23 place Carnot
69002 Lyon","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter la Faculté de théologie à l'adresse 23 place Carnot, 69001, Lyon. Par téléphone au 0472325023, par e-mail à theo@univ-catholyon.fr, ou visiter le site internet http://theologie.ucly.fr.
            "
AgroParisTech - campus de Clermont-Ferrand,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-agroparistech-centre-de-clermont-ferrand-9752.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-agroparistech-centre-de-clermont-ferrand-9752.html,nan,Aubière,0473440600,,Auvergne-Rhône-Alpes,nan,https://www.agroparistech.fr/,"Aubière
9 av Blaise Pascal
CS 90054
63178 Aubière cedex","
                Pour contacter AgroParisTech - campus de Clermont-Ferrand, vous pouvez vous rendre à l'adresse suivante : 9 av Blaise Pascal, 63170, Aubière, cedex, CS 90054. Le numéro de téléphone est le 0473440600. Pour plus d'informations, visitez le site internet https://www.agroparistech.fr ou suivez l'école sur Facebook et Twitter via les liens fournis.
            "
"UFR sciences et techniques des activités physiques et sportives - Collegium lettres, langues, sciences humaines et sociales",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-et-techniques-des-activites-physiques-et-sportives-collegium-lettres--8364.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-et-techniques-des-activites-physiques-et-sportives-collegium-lettres--8364.html,UFR STAPS,Aubière,0473407535,secretariat.staps@uca.fr,Auvergne-Rhône-Alpes,nan,,"Aubière
campus des Cézeaux
TSA 30104 CS 60026
63178 Aubière cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'UFR STAPS peut être contactée à l'adresse campus des Cézeaux, 63170 Aubière, cedex, TSA 30104 CS 60026. Le numéro de téléphone est le 0473407535 et les demandes par e-mail peuvent être adressées à secretariat.staps@uca.fr. Les étudiants intéressés par la vie associative peuvent également contacter l'Amicale des étudiants STAPS via amicalestaps@hotmail.fr.
            "
Observatoire de physique du globe de Clermont-Ferrand - Collegium sciences fondamentales,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-observatoire-de-physique-du-globe-de-clermont-ferrand-collegium-sciences-fondament-8363.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-observatoire-de-physique-du-globe-de-clermont-ferrand-collegium-sciences-fondament-8363.html,OPGC,Aubière,0473407380,secretariat@opgc.fr,Auvergne-Rhône-Alpes,nan,https://opgc.uca.fr/,"Aubière
4 Avenue Blaise Pascal
Campus des Cézeaux
TSA 60026
63178 Aubière cedex","
                Pour contacter l'Observatoire de physique du globe de Clermont-Ferrand - Collegium sciences fondamentales, les intéressés peuvent se rendre sur le campus des Cézeaux, à l'adresse suivante : 4 Avenue Blaise Pascal, 63170 Aubière, cedex, TSA 60026. Pour plus d'informations, il est possible de joindre l'école par téléphone au 0473407380, par e-mail à secretariat@opgc.fr, ou via les réseaux sociaux sur Facebook, Twitter, et Instagram.
            "
UFR de mathématiques - Collegium sciences fondamentales,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-mathematiques-collegium-sciences-fondamentales-8361.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-mathematiques-collegium-sciences-fondamentales-8361.html,nan,Aubière,0473407002,,Auvergne-Rhône-Alpes,nan,,"Aubière
campus Cézeaux
CS 60026
63178 Aubière cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR de mathématiques - Collegium sciences fondamentales au campus Cézeaux, 63170 Aubière, cedex, CS 60026, ou par téléphone au 0473407002.
            "
"UFR langues, cultures et communication - Collegium lettres, langues, sciences humaines et sociales",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-langues-cultures-et-communication-collegium-lettres-langues-sciences-humaines--8360.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-langues-cultures-et-communication-collegium-lettres-langues-sciences-humaines--8360.html,UFR LCC,Clermont-Ferrand,0473406423,ufr.lcc@uca.fr,Auvergne-Rhône-Alpes,nan,,"Clermont-Ferrand
34 av Carnot
63037 Clermont-Ferrand cedex 1","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR LCC par téléphone au 0473406423 ou par e-mail à ufr.lcc@uca.fr. L'établissement est situé au 34 av Carnot, 63000, Clermont-Ferrand, cedex 1. N'hésitez pas à prendre contact pour toute question concernant les formations, les modalités d'admission ou la vie étudiante.
            "
"UFR psychologie, sciences sociales et sciences de l'éducation - Collegium lettres, langues, sciences humaines et sociales",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-psychologie-sciences-sociales-et-sciences-de-l-education-collegium-lettres-lan-8359.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-psychologie-sciences-sociales-et-sciences-de-l-education-collegium-lettres-lan-8359.html,UFR PSSSE,Clermont-Ferrand,0473406142,scola.pssse@uca.fr,Auvergne-Rhône-Alpes,nan,,"Clermont-Ferrand
34 av Carnot
63037 Clermont-Ferrand cedex 1","
                Pour toute information supplémentaire ou pour entamer une démarche d'admission, vous pouvez contacter l'UFR PSSSE à l'adresse 34 av Carnot, 63000, Clermont-Ferrand, cedex 1. Le numéro de téléphone est le 0473406142 et l'adresse e-mail est scola.pssse@uca.fr. Les associations étudiantes telles que ACPR' PSY et APSYS sont également disponibles pour répondre aux questions des étudiants.
            "
Faculté sciences humaines et sociales,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-sciences-humaines-et-sociales-8785.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-sciences-humaines-et-sociales-8785.html,Faculté SHS,Saint-Étienne,0477421324,fac-shs@univ-st-etienne.fr,Auvergne-Rhône-Alpes,nan,https://fac-shs.univ-st-etienne.fr/,"Saint-Étienne
33 rue du 11 Novembre
42023 Saint-Étienne cedex 2","
                Pour contacter la Faculté des sciences humaines et sociales, vous pouvez vous rendre à l'adresse suivante : 33 rue du 11 Novembre, 42000, Saint-Étienne, cedex 2. Pour une réponse rapide, appelez le 0477421324 ou envoyez un e-mail à fac-shs@univ-st-etienne.fr. Pour plus d'informations sur les programmes et les admissions, visitez le site internet https://fac-shs.univ-st-etienne.fr.
            "
Faculté des sciences et techniques,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-et-techniques-8784.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-et-techniques-8784.html,FST,Saint-Étienne,0477481500,fac-sciences@univ-st-etienne.fr,Auvergne-Rhône-Alpes,nan,https://fac-sciences.univ-st-etienne.fr/,"Saint-Étienne
21/23 rue du Dr Paul Michelon
42023 Saint-Étienne cedex 2","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, la FST peut être contactée à l'adresse 21/23 rue du Dr Paul Michelon, 42000, Saint-Étienne, cedex 2. Le numéro de téléphone est le 0477481500 et l'adresse e-mail est fac-sciences@univ-st-etienne.fr. Plus de détails sont disponibles sur leur site internet : https://fac-sciences.univ-st-etienne.fr.
            "
"Faculté de psychologie, sciences humaines et sociales",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-departement-de-psychologie-sciences-humaines-et-sociales-8780.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-departement-de-psychologie-sciences-humaines-et-sociales-8780.html,nan,Lyon,0472325183,shs@univ-catholyon.fr,Auvergne-Rhône-Alpes,nan,https://www.ucly.fr/l-ucly/nos-ecoles/faculte-psychologie-shs,"Lyon
23 place Carnot
69002 Lyon","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter la Faculté par téléphone au 0472325183, par e-mail à shs@univ-catholyon.fr, ou consulter leur site internet et leur page Instagram pour rester informé des dernières actualités.
            "
Centre d'études pédagogiques pour l'expérimentation et le conseil,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-d-etudes-pedagogiques-pour-l-experimentation-et-le-conseil-8778.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-d-etudes-pedagogiques-pour-l-experimentation-et-le-conseil-8778.html,CEPEC,Craponne,0478446161,accueil@cepec.org,Auvergne-Rhône-Alpes,nan,https://www.cepec.org/,"Craponne
14 voie romaine
BP 47
69290 Craponne","
                Pour contacter le CEPEC, vous pouvez vous rendre à l'adresse suivante : 14 voie romaine, 69290, Craponne, BP 47. Vous pouvez également les joindre par téléphone au 0478446161, par e-mail à accueil@cepec.org, ou visiter leur site internet https://www.cepec.org. Le CEPEC est également présent sur les réseaux sociaux, notamment Instagram, Linkedin et Facebook.
            "
CFA DIFCAM Sud-Est,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/cfa-difcam-sud-est.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/cfa-difcam-sud-est.html,DIFCAM,Champagne-au-Mont-d'Or,,se@difcam.com,Auvergne-Rhône-Alpes,nan,https://www.difcam.com/,"Champagne-au-Mont-d'Or
90 Avenue de Lanessan
69410 Champagne-au-Mont-d'Or","
                Pour contacter le CFA DIFCAM Sud-Est, les intéressés peuvent se rendre à l'adresse suivante : 90 Avenue de Lanessan, 69410, Champagne-au-Mont-d'Or. Il est également possible de contacter l'école par e-mail à se@difcam.com ou de visiter le site internet https://www.difcam.com/ pour plus d'informations.
            "
Saint-Etienne School of Economics,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-dadministration-des-entreprises.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-dadministration-des-entreprises.html,SE²,Saint-Étienne,0477421303,se2@univ-st-etienne.fr,Auvergne-Rhône-Alpes,nan,https://se2.univ-st-etienne.fr/,"Saint-Étienne
77 rue Michelet
42100 Saint-Étienne","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter SE² par téléphone au 0477421303, par e-mail à se2@univ-st-etienne.fr, ou visiter le site internet https://se2.univ-st-etienne.fr. L'école est également présente sur les réseaux sociaux, notamment Twitter, Linkedin et Facebook.
            "
Ecole des hautes études en sciences sociales Lyon,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-des-hautes-etudes-en-sciences-sociales-9636.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-des-hautes-etudes-en-sciences-sociales-9636.html,EHESS,Lyon,0472726578,,Auvergne-Rhône-Alpes,nan,https://www.ehess.fr/,"Lyon
14 av Berthelot
69363 Lyon cedex 7","
                Pour en savoir plus sur l'EHESS Lyon, vous pouvez les contacter directement à l'adresse 14 av Berthelot, 69001, Lyon, cedex 7. Leur numéro de téléphone est le 0472726578. Pour plus d'informations, visitez leur site internet à https://www.ehess.fr ou suivez-les sur les réseaux sociaux via Facebook (https://www.facebook.com/ehess.fr) et Twitter (https://twitter.com/EHESS_fr).
            "
AgroParisTech - campus de Clermont-Ferrand,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-agroparistech-centre-de-clermont-ferrand-9752.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-agroparistech-centre-de-clermont-ferrand-9752.html,nan,Aubière,0473440600,,Auvergne-Rhône-Alpes,nan,https://www.agroparistech.fr/,"Aubière
9 av Blaise Pascal
CS 90054
63178 Aubière cedex","
                Pour contacter AgroParisTech - campus de Clermont-Ferrand, vous pouvez vous rendre à l'adresse suivante : 9 av Blaise Pascal, 63170, Aubière, cedex, CS 90054. Le numéro de téléphone est le 0473440600. Pour plus d'informations, visitez le site internet https://www.agroparistech.fr ou suivez l'école sur Facebook et Twitter via les liens fournis.
            "
"Ecole internationale du papier, de la communication imprimée et des biomatériaux",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-internationale-du-papier-de-la-communication-imprimee-et-des-biomateriaux-4960.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-internationale-du-papier-de-la-communication-imprimee-et-des-biomateriaux-4960.html,Grenoble INP-Pagora,Saint-Martin-d'Hères,0476826900,pagora.contact@grenoble-inp.fr,Auvergne-Rhône-Alpes,nan,https://pagora.grenoble-inp.fr/,"Saint-Martin-d'Hères
CS 10065
461 rue de la Papeterie
38402 Saint-Martin-d'Hères cedex","
                Pour en savoir plus sur Grenoble INP-Pagora ou pour toute question relative aux admissions, vous pouvez contacter l'école à l'adresse 461 rue de la Papeterie, CS 10065, 38042, Saint-Martin-d'Hères, cedex. Vous pouvez également joindre l'école par téléphone au 0476826900 ou par e-mail à pagora.contact@grenoble-inp.fr. Pour rester informé des dernières nouvelles et événements, suivez Grenoble INP-Pagora sur ses réseaux sociaux.
            "
"Ecole nationale supérieure de l'énergie, l'eau et l'environnement",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-de-l-energie-l-eau-et-l-environnement-4953.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-de-l-energie-l-eau-et-l-environnement-4953.html,Grenoble INP-Ense3,Grenoble,0476826200,direction.ense3@grenoble-inp.fr,Auvergne-Rhône-Alpes,nan,https://ense3.grenoble-inp.fr/,"Grenoble
21 rue des Martyrs
CS 90624
38031 Grenoble cedex","
                Pour toute information supplémentaire ou pour prendre contact avec Grenoble INP-Ense3, vous pouvez vous adresser directement à l'école au 21 rue des Martyrs, 38000, Grenoble, cedex, CS 90624. Le numéro de téléphone est le 0476826200 et l'adresse e-mail est direction.ense3@grenoble-inp.fr. L'école est également présente sur les réseaux sociaux Facebook et Twitter, et dispose d'un site internet officiel pour plus de détails sur ses programmes et activités.
            "
École nationale supérieure d'informatique et de mathématiques appliquées,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-informatique-et-de-mathematiques-appliquees-4947.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-informatique-et-de-mathematiques-appliquees-4947.html,Grenoble INP-Ensimag,Saint-Martin-d'Hères,0476827200,contact_scolarite@ensimag.fr,Auvergne-Rhône-Alpes,nan,https://ensimag.grenoble-inp.fr/,"Saint-Martin-d'Hères
Domaine universitaire
681, rue de la passerelle
BP 72
38402 Saint-Martin-d'Hères cedex",
"Ecole nationale supérieure de physique, électronique, matériaux",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-de-physique-electronique-materiaux-4946.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-de-physique-electronique-materiaux-4946.html,Grenoble INP - Phelma UGA,Grenoble,0456529100,contact.phelma@grenoble-inp.fr,Auvergne-Rhône-Alpes,nan,https://phelma.grenoble-inp.fr/,"Grenoble
3 parvis Louis Néel
CS 50257
38016 Grenoble cedex 1",
Ecole nationale supérieure de génie industriel,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-de-genie-industriel-4943.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-de-genie-industriel-4943.html,Grenoble INP - Génie industriel,Grenoble,0476574500,marie-brigitte.de-mathan@grenoble-inp.fr,Auvergne-Rhône-Alpes,nan,https://genie-industriel.grenoble-inp.fr/,"Grenoble
46 av Félix Viallet
38031 Grenoble cedex 1","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter l'école à l'adresse 46 av Félix Viallet, 38000, Grenoble, cedex 1, par téléphone au 0476574500, ou par e-mail à marie-brigitte.de-mathan@grenoble-inp.fr. N'hésitez pas également à explorer leur site internet et à suivre leurs actualités sur les réseaux sociaux.
            "
Ecole nationale supérieure d'architecture de Grenoble,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-architecture-de-grenoble-4938.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-architecture-de-grenoble-4938.html,ENSAG,Grenoble,0476698300,,Auvergne-Rhône-Alpes,nan,https://www.grenoble.archi.fr/,"Grenoble
60 av de Constantine
CS 12636
38036 Grenoble cedex 2","
                Pour contacter l'Ecole nationale supérieure d'architecture de Grenoble, vous pouvez vous rendre à l'adresse suivante : 60 av de Constantine, 38000, Grenoble, cedex 2, CS 12636. Le téléphone de l'école est le 0476698300. Pour plus d'informations, visitez le site internet https://www.grenoble.archi.fr. Les associations étudiantes telles qu'Archi and Co, Archiball, Cutch, Transfert, et le Bureau des associations ENSAG sont également joignables pour toute question relative à la vie étudiante.
            "
