ecole_name,ecole_more_inf_url,ecole_voir_la_fiche_url,ecole_title,ecole_ville,ecole_phone,ecole_email,ecole_region,ecole_nb_etudiants,ecole_web_site_url,ecole_address,ecole_comment_contacter
UFR humanités et sciences sociales,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-humanites-et-sciences-sociales-8323.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-humanites-et-sciences-sociales-8323.html,UFR HSS,Caen,0231565551,hss.scolarite@unicaen.fr,Normandie,nan,https://ufrhss.unicaen.fr/,"Caen
esplanade de la Paix
CS 14032
14032 Caen cedex 5","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR HSS par téléphone au 0231565551, par e-mail à hss.scolarite@unicaen.fr, ou visiter le site internet https://ufrhss.unicaen.fr. L'adresse de l'établissement est esplanade de la Paix, 14000, Caen, cedex 5, CS 14032.
            "
"UFR droit, administration économique et sociale et administration publique",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/ufr-droit-administration-economique-et-sociale-et-administration-publique.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/ufr-droit-administration-economique-et-sociale-et-administration-publique.html,nan,Caen,0231565642,droit.direction@unicaen.fr,Normandie,nan,https://ufr-droit.unicaen.fr/,"Caen
Bâtiment D
campus 1 / esplanade de la Paix
CS 14032
14032 Caen cedex 5","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter l'UFR par téléphone au 0231565642, ou par e-mail à droit.direction@unicaen.fr. Les informations détaillées sur les formations et les modalités d'admission sont également disponibles sur le site internet https://ufr-droit.unicaen.fr/. L'UFR est située sur le campus 1, esplanade de la Paix, Bâtiment D, 14000 Caen, cedex 5, CS 14032.
            "
UFR de psychologie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-psychologie-8319.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-psychologie-8319.html,nan,Caen,0231565433,psychologie.contacts@unicaen.fr,Normandie,nan,https://ufrpsycho.unicaen.fr/,"Caen
Bâtiment D
campus 1 / esplanade de la Paix
CS 14032
14032 Caen cedex 5","
                Pour toute information complémentaire ou pour entamer une démarche d'admission, vous pouvez contacter l'UFR de psychologie de Caen au 0231565433 ou par e-mail à psychologie.contacts@unicaen.fr. Plus de détails sont disponibles sur le site internet https://ufrpsycho.unicaen.fr. L'adresse du campus est esplanade de la Paix, 14000, Caen, cedex 5, CS 14032.
            "
Institut d'administration des entreprises,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-administration-des-entreprises-8308.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-administration-des-entreprises-8308.html,IAE Caen,Caen,0231566500,iae@unicaen.fr,Normandie,nan,https://www.iae.unicaen.fr/,"Caen
3 Rue Claude Bloch
14000 Caen","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'IAE Caen peut être contacté à l'adresse 3 Rue Claude Bloch, 14000, Caen. Les candidats peuvent également appeler le 0231566500, envoyer un e-mail à iae@unicaen.fr, ou visiter le site internet https://www.iae.unicaen.fr. L'école est également présente sur les réseaux sociaux, notamment Twitter, Facebook, et Linkedin.
            "
Antenne du Madrillet,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-antenne-du-madrillet-9405.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-antenne-du-madrillet-9405.html,nan,Saint-Étienne-du-Rouvray,0232955000,scolarite.sciencesmad@univ-rouen.fr,Normandie,nan,http://sciences-techniques.univ-rouen.fr/,"Saint-Étienne-du-Rouvray
av de l'Université
CS 70012
76801 Saint-Étienne-du-Rouvray cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'Antenne du Madrillet peut être contactée à l'adresse suivante : av de l'Université, 76800, Saint-Étienne-du-Rouvray, cedex, CS 70012. Le numéro de téléphone est le 0232955000 et l'adresse e-mail est scolarite.sciencesmad@univ-rouen.fr. Plus d'informations sont disponibles sur leur site internet : http://sciences-techniques.univ-rouen.fr.
            "
UFR sciences du sport et de l'éducation physique,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-du-sport-et-de-l-education-physique-9404.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-du-sport-et-de-l-education-physique-9404.html,UFR STAPS,Mont-Saint-Aignan,0235148190,scolarite.staps@univ-rouen.fr,Normandie,nan,http://staps.univ-rouen.fr/,"Mont-Saint-Aignan
bd Siegfried
76821 Mont-Saint-Aignan cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'UFR STAPS peut être contactée à l'adresse bd Siegfried, 76130, Mont-Saint-Aignan, cedex. Le numéro de téléphone est le 0235148190 et les demandes par e-mail peuvent être adressées à scolarite.staps@univ-rouen.fr. Plus d'informations sont disponibles sur le site internet http://staps.univ-rouen.fr.
            "
Institut d'administration des entreprises,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-administration-des-entreprises-9403.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-administration-des-entreprises-9403.html,IAE Rouen,Rouen,0232769585,iae@univ-rouen.fr,Normandie,nan,http://iae.univ-rouen.fr/,"Rouen
avenue Pasteur
CS 46186
76186 Rouen cedex 1","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'IAE Rouen peut être contacté par téléphone au 0232769585, ou par e-mail à l'adresse iae@univ-rouen.fr. Les candidats et intéressés peuvent également se renseigner via le site internet http://iae.univ-rouen.fr ou suivre l'école sur ses réseaux sociaux pour rester informés des dernières actualités et événements.
            "
UFR santé,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-medecine-et-pharmacie-9399.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-medecine-et-pharmacie-9399.html,nan,Rouen,0235148555,doyen.medecine@univ-rouen.fr,Normandie,nan,http://medecine-pharmacie.univ-rouen.fr/,"Rouen
22 bd Gambetta
CS 76183
76183 Rouen cedex 1","
                Pour contacter l'UFR santé, vous pouvez adresser votre courrier au 22 bd Gambetta, 76000, Rouen, cedex 1, CS 76183, appeler le 0235148555, ou envoyer un e-mail à doyen.medecine@univ-rouen.fr. Plus d'informations sont disponibles sur leur site internet : http://medecine-pharmacie.univ-rouen.fr.
            "
UFR de lettres et sciences humaines,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-lettres-et-sciences-humaines-9397.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-lettres-et-sciences-humaines-9397.html,nan,Mont-Saint-Aignan,0235146400,direction.lettres@univ-rouen.fr,Normandie,nan,http://lsh.univ-rouen.fr/,"Mont-Saint-Aignan
rue Lavoisier
76821 Mont-Saint-Aignan cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR de lettres et sciences humaines par téléphone au 0235146400, par e-mail à direction.lettres@univ-rouen.fr, ou visiter le site internet http://lsh.univ-rouen.fr. L'école est située à l'adresse suivante : rue Lavoisier, 76130, Mont-Saint-Aignan, cedex.
            "
"UFR de droit, de sciences économiques et de gestion",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-droit-de-sciences-economiques-et-de-gestion-9396.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-droit-de-sciences-economiques-et-de-gestion-9396.html,nan,Rouen,0232769898,,Normandie,nan,http://droit-eco-gestion.univ-rouen.fr/,"Rouen
avenue Pasteur
CS 46186
76186 Rouen cedex 1","
                Pour plus d'informations, vous pouvez contacter l'école à l'adresse avenue Pasteur, 76000, Rouen, cedex 1, CS 46186, par téléphone au 0232769898, ou visiter le site internet http://droit-eco-gestion.univ-rouen.fr. Les associations étudiantes comme Alumni et l'Association corporative des étudiants de Pasteur sont également disponibles pour répondre à vos questions.
            "
UFR sciences de l'homme et de la société,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-de-l-homme-et-de-la-societe-9395.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-de-l-homme-et-de-la-societe-9395.html,UFR SHS,Mont-Saint-Aignan,0235146112,scol-adm-shs@univ-rouen.fr,Normandie,nan,http://shs.univ-rouen.fr/,"Mont-Saint-Aignan
rue Lavoisier
76821 Mont-Saint-Aignan cedex","
                Pour toute information supplémentaire ou pour une demande d'admission, vous pouvez contacter l'UFR SHS par téléphone au 0235146112, par e-mail à scol-adm-shs@univ-rouen.fr, ou visiter le site internet http://shs.univ-rouen.fr. L'adresse de l'établissement est rue Lavoisier, 76130, Mont-Saint-Aignan, cedex.
            "
UFR sciences et techniques,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-et-techniques-9393.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-et-techniques-9393.html,nan,Mont-Saint-Aignan,0235146466,scolarite.sciencesmsa@univ-rouen.fr,Normandie,nan,http://sciences-techniques.univ-rouen.fr/,"Mont-Saint-Aignan
place Emile Blondel
76821 Mont-Saint-Aignan cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR sciences et techniques à l'adresse place Emile Blondel, 76130, Mont-Saint-Aignan, cedex. Le numéro de téléphone est le 0235146466 et l'adresse e-mail est scolarite.sciencesmsa@univ-rouen.fr. Plus d'informations sont disponibles sur le site internet http://sciences-techniques.univ-rouen.fr.
            "
"UFR des lettres et sciences humaines - cultures, espaces, sociétés",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-lettres-et-sciences-humaines-cultures-espaces-societes-9392.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-lettres-et-sciences-humaines-cultures-espaces-societes-9392.html,UFR LSH,Le Havre,0232744200,lsh@univ-lehavre.fr,Normandie,nan,,"Le Havre
25 rue Philippe Lebon
BP 1123
76063 Le Havre cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR LSH par téléphone au 0232744200 ou par e-mail à l'adresse lsh@univ-lehavre.fr. L'établissement est situé au 25 rue Philippe Lebon, 76000 Le Havre, cedex, BP 1123.
            "
Ecole supérieure d'ingénieurs en systèmes intelligents et connectés,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-d-ingenieurs-en-genie-electrique-7156.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-d-ingenieurs-en-genie-electrique-7156.html,ESIGELEC,Saint-Étienne-du-Rouvray,,,Normandie,nan,,,
Ecole nationale supérieure d'architecture de Normandie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-architecture-de-normandie-7155.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-architecture-de-normandie-7155.html,ENSA Normandie,Darnétal,0232834200,ecole@rouen.archi.fr,Normandie,nan,https://www.rouen.archi.fr/,"Darnétal
27 rue Lucien Fromage
BP 04
76161 Darnétal cedex","
                Pour contacter l'Ecole nationale supérieure d'architecture de Normandie, vous pouvez vous rendre à l'adresse suivante : 27 rue Lucien Fromage, 76160, Darnétal, cedex, BP 04. Le téléphone de l'école est le 0232834200 et l'e-mail est ecole@rouen.archi.fr. Pour plus d'informations, leur site internet est https://www.rouen.archi.fr.
            "
Institut national des sciences appliquées de Rouen Normandie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-national-des-sciences-appliquees-de-rouen-normandie-7144.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-national-des-sciences-appliquees-de-rouen-normandie-7144.html,INSA Rouen Normandie,Saint-Étienne-du-Rouvray,0232959700,insa@insa-rouen.fr,Normandie,nan,https://www.insa-rouen.fr/,"Saint-Étienne-du-Rouvray
685 av de l'Université
BP 08
76801 Saint-Étienne-du-Rouvray cedex","
                Pour contacter l'INSA Rouen Normandie, vous pouvez vous rendre à l'adresse suivante : 685 av de l'Université, 76800, Saint-Étienne-du-Rouvray, cedex, BP 08. Vous pouvez également appeler le numéro de téléphone 0232959700 ou envoyer un e-mail à insa@insa-rouen.fr. Pour plus d'informations, n'hésitez pas à consulter le site internet de l'école ou ses pages sur les réseaux sociaux Facebook et Twitter.
            "
Institut national supérieur du professorat et de l'éducation Normandie Rouen - Le Havre,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-du-professorat-et-de-l-education-de-l-academie-de-rouen-7118.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-du-professorat-et-de-l-education-de-l-academie-de-rouen-7118.html,INSPÉ Normandie Rouen - Le Havre,Mont-Saint-Aignan,0235148050,scolarite.inspe@univ-rouen.fr,Normandie,nan,http://inspe.univ-rouen.fr/,"Mont-Saint-Aignan
2 rue du Tronquet
76821 Mont-Saint-Aignan","
                Pour contacter l'INSPÉ Normandie Rouen - Le Havre, vous pouvez vous rendre à l'adresse suivante : 2 rue du Tronquet, 76130, Mont-Saint-Aignan. Pour une réponse rapide, appelez le 0235148050 ou envoyez un e-mail à scolarite.inspe@univ-rouen.fr. Plus d'informations sont disponibles sur leur site internet http://inspe.univ-rouen.fr et leur page Facebook https://www.facebook.com/inspe.rouen.
            "
"Ecole supérieure d'art et design Le Havre Rouen, site du Havre",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-d-art-et-design-le-havre-rouen-site-du-havre-7102.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-d-art-et-design-le-havre-rouen-site-du-havre-7102.html,ESADHaR Le Havre,Le Havre,0235533031,esadhar@esadhar.fr,Normandie,nan,http://www.esadhar.fr/,"Le Havre
65 rue Demidoff
76600 Le Havre","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter l'Ecole supérieure d'art et design Le Havre Rouen, site du Havre, au 65 rue Demidoff, 76000, Le Havre. Le numéro de téléphone est le 0235533031 et l'adresse e-mail est esadhar@esadhar.fr. Plus d'informations sont également disponibles sur leur site internet http://www.esadhar.fr et leur page Facebook.
            "
Ecole Supérieure de la Banque – Normandie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-d-apprentis-des-metiers-de-la-banque-7091.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-d-apprentis-des-metiers-de-la-banque-7091.html,ESBanque Normandie,Rouen,0235146267,rouen-alternance@cfpb.fr,Normandie,nan,,"Rouen
34 rue Jeanne d'arc
76000 Rouen cedex","
                Pour toute information supplémentaire ou pour entamer le processus d'admission, l'ESBanque Normandie peut être contactée à l'adresse 34 rue Jeanne d'arc, 76000, Rouen, cedex. Le numéro de téléphone est le 0235146267 et les demandes par e-mail peuvent être envoyées à rouen-alternance@cfpb.fr.
            "
Centre de formation d'apprentis public de l'enseignement supérieur de Caen Normandie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-d-apprentis-public-de-l-enseignement-superieur-de-caen-norman-77515.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-d-apprentis-public-de-l-enseignement-superieur-de-caen-norman-77515.html,CFA PESCN,Caen,0231565193,cfapescn@unicaen.fr,Normandie,nan,https://sufca.unicaen.fr/,"Caen
esplanade de la Paix
CS 14032
14032 Caen cedex 5","
                Pour contacter le CFA PESCN, vous pouvez vous rendre à l'adresse suivante : esplanade de la Paix, 14000, Caen, cedex 5, CS 14032. Vous pouvez également appeler le 0231565193, envoyer un e-mail à cfapescn@unicaen.fr ou visiter les sites internet https://sufca.unicaen.fr et http://www.apprentissage-calvados.com pour plus d'informations.
            "
FIM CCI Formation Campus 1 Saint-Lô,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-des-metiers-et-du-management-campus-de-saint-lo-1-5391.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-des-metiers-et-du-management-campus-de-saint-lo-1-5391.html,nan,Saint-Lô,0233774350,fim-saintlo1@normandie.cci.fr,Normandie,nan,https://fim.fr/,"Saint-Lô
86 rue de l'Exode
BP 936
50006 Saint-Lô","
                Pour contacter FIM CCI Formation Campus 1 Saint-Lô, vous pouvez vous rendre à l'adresse suivante : 86 rue de l'Exode, 50000, Saint-Lô, BP 936. Vous pouvez également appeler au 0233774350, envoyer un e-mail à fim-saintlo1@normandie.cci.fr, ou visiter le site internet https://fim.fr/. L'école est également présente sur Linkedin, Instagram et Facebook pour plus d'informations.
            "
Institut supérieur de formation de l'enseignement catholique de Normandie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-de-formation-de-l-enseignement-catholique-de-normandie-3921.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-de-formation-de-l-enseignement-catholique-de-normandie-3921.html,ISFEC Normandie,Hérouville-Saint-Clair,0231061450,contact@isfecnormandie.org,Normandie,nan,https://www.isfecnormandie.fr/,"Hérouville-Saint-Clair
535 bd de la Paix
14200 Hérouville-Saint-Clair","
                "
Institut national supérieur du professorat et de l'éducation de l'académie de Caen,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-du-professorat-et-de-l-education-de-l-academie-de-caen-3898.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-du-professorat-et-de-l-education-de-l-academie-de-caen-3898.html,INSPE,Caen,0231567700,scolarite.espe@unicaen.fr,Normandie,nan,https://espe.unicaen.fr/,"Caen
186 rue de la Délivrande
CS 25335
14053 Caen cedex 4","
                Pour toute information supplémentaire ou pour entamer une démarche d'admission, l'INSPE de Caen peut être contacté à l'adresse 186 rue de la Délivrande, 14000, Caen, cedex 4, CS 25335. Le numéro de téléphone est le 0231567700 et les demandes par e-mail peuvent être envoyées à scolarite.espe@unicaen.fr. Plus d'informations sont disponibles sur le site internet https://espe.unicaen.fr.
            "
Institut régional du travail social,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-regional-du-travail-social-3896.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-regional-du-travail-social-3896.html,IRTS Normandie-Caen,Hérouville-Saint-Clair,0231544200,info@irtsnormandiecaen.fr,Normandie,nan,https://www.irtsnormandiecaen.fr/,"Hérouville-Saint-Clair
11 rue Guyon de Guercheville
BP 10116
14204 Hérouville-Saint-Clair cedex","
                Pour contacter l'IRTS Normandie-Caen, vous pouvez vous rendre à l'adresse suivante : 11 rue Guyon de Guercheville, 14200, Hérouville-Saint-Clair, cedex, BP 10116. Le téléphone de l'établissement est le 0231544200 et pour toute demande d'information, vous pouvez écrire à info@irtsnormandiecaen.fr. Plus d'informations sont disponibles sur leur site internet https://www.irtsnormandiecaen.fr.
            "
