ecole_name,ecole_more_inf_url,ecole_voir_la_fiche_url,ecole_title,ecole_ville,ecole_phone,ecole_email,ecole_region,ecole_nb_etudiants,ecole_web_site_url,ecole_address,ecole_comment_contacter
Ecole polytechnique de l'université d'Angers,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-istia-ecole-d-ingenieurs-de-l-universite-d-angers-8929.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-istia-ecole-d-ingenieurs-de-l-universite-d-angers-8929.html,Polytech Angers,Angers,0244687500,istia@univ-angers.fr,Pays de la Loire,nan,http://www.polytech-angers.fr/fr/index.html,"Angers
62 av Notre Dame du Lac
49000 Angers","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter Polytech Angers au 62 av Notre Dame du Lac, 49000, Angers. Le numéro de téléphone est le 0244687500 et l'adresse e-mail est istia@univ-angers.fr. Plus d'informations sont disponibles sur leur site internet http://www.polytech-angers.fr/fr/index.html et sur leurs réseaux sociaux Facebook et Twitter.
            "
Faculté de Santé,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sante-8926.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sante-8926.html,nan,Angers,0241735800,accueil.pole-sante@contact.univ-angers.fr,Pays de la Loire,nan,https://www.univ-angers.fr/fr/acces-directs/facultes-et-instituts/faculte-de-sante.html,"Angers
28 rue Roger Amsler
49045 Angers","
                Pour contacter la Faculté de Santé, vous pouvez vous rendre à l'adresse 28 rue Roger Amsler, 49000, Angers, ou appeler le 0241735800. Des informations supplémentaires sont disponibles sur leur site internet https://www.univ-angers.fr/fr/acces-directs/facultes-et-instituts/faculte-de-sante.html. Vous pouvez également les contacter par e-mail à accueil.pole-sante@contact.univ-angers.fr.
            "
"UFR droit, économie et gestion",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-droit-economie-et-gestion-8924.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-droit-economie-et-gestion-8924.html,nan,Angers,"0241962135
0241962180",ufr.droit@contact.univ-angers.fr,Pays de la Loire,nan,http://www.univ-angers.fr/fr/acces-directs/facultes-et-instituts/faculte-droit-economie-gestion.html,"Angers
13 allée François Mitterrand
49036 Angers cedex 01","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'UFR droit, économie et gestion peut être contactée à l'adresse 13 allée François Mitterrand, 49000, Angers, cedex 01. Les numéros de téléphone sont le 0241962135 et le 0241962180. Les demandes peuvent également être adressées par e-mail à ufr.droit@contact.univ-angers.fr. Pour plus de détails sur les formations et la vie étudiante, le site internet est disponible à l'adresse http://www.univ-angers.fr/fr/acces-directs/facultes-et-instituts/faculte-droit-economie-gestion.html.
            "
Faculté des sciences,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-sciences-8923.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-sciences-8923.html,nan,Angers,0241735353,ufr.sciences@contact.univ-angers.fr,Pays de la Loire,nan,https://www.univ-angers.fr/fr/acces-directs/facultes-et-instituts/faculte-des-sciences.html,"Angers
2 Boulevard de Lavoisier
49000 Angers","
                Pour contacter la Faculté des sciences, vous pouvez vous rendre à l'adresse suivante : 2 Boulevard de Lavoisier, 49000, Angers. Vous pouvez également appeler le 0241735353, envoyer un e-mail à ufr.sciences@contact.univ-angers.fr, ou visiter le site internet https://www.univ-angers.fr/fr/acces-directs/facultes-et-instituts/faculte-des-sciences.html pour plus d'informations.
            "
"UFR lettres, langues et sciences humaines",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-lettres-langues-et-sciences-humaines-8922.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-lettres-langues-et-sciences-humaines-8922.html,UFR LLSH,Angers,0241226421,ufr.lettres@univ-angers.fr,Pays de la Loire,nan,,"Angers
11 bd Lavoisier
49045 Angers cedex 01","
                Pour contacter l'UFR LLSH, vous pouvez vous rendre à l'adresse 11 bd Lavoisier, 49000, Angers, cedex 01, appeler le 0241226421 ou envoyer un e-mail à ufr.lettres@univ-angers.fr pour toute question relative aux admissions, aux programmes ou à la vie étudiante.
            "
Institut catholique d'études supérieures,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-catholique-d-etudes-superieures-8985.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-catholique-d-etudes-superieures-8985.html,ICES,La Roche-sur-Yon,0251461213,info@ices.fr,Pays de la Loire,nan,https://www.ices.fr/,"La Roche-sur-Yon
17 bd des Belges
BP 691
85017 La Roche-sur-Yon cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'ICES peut être contacté à l'adresse 17 bd des Belges, 85000, La Roche-sur-Yon, cedex, BP 691. Par téléphone au 0251461213 ou par e-mail à info@ices.fr. Les réseaux sociaux tels que Facebook, Twitter, et LinkedIn offrent également des informations et des mises à jour régulières sur la vie et les événements de l'école.
            "
UFR de sociologie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-sociologie-8984.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-sociologie-8984.html,nan,Nantes,0253487755,secretariat.ufr-socio@univ-nantes.fr,Pays de la Loire,nan,https://www.sociologie.univ-nantes.fr/,"Nantes
Bâtiment Tertre
Chemin de la Censive du Tertre
BP 81227
44312 Nantes cedex","
                Pour contacter l'UFR de sociologie, vous pouvez vous rendre à l'adresse suivante : Chemin de la Censive du Tertre, Bâtiment Tertre, 44000, Nantes, cedex, BP 81227. Vous pouvez également joindre le secrétariat par téléphone au 0253487755 ou par e-mail à secretariat.ufr-socio@univ-nantes.fr. Pour plus d'informations, visitez le site internet https://www.sociologie.univ-nantes.fr.
            "
UFR de psychologie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-psychologie-8983.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-psychologie-8983.html,nan,Nantes,0253522649,secretariat-psycho@univ-nantes.fr,Pays de la Loire,nan,https://www.psychologie.univ-nantes.fr/,"Nantes
chemin de la Censive du Tertre
BP 81227
44312 Nantes cedex 3","
                Pour toute information supplémentaire ou pour entamer une démarche d'admission, l'UFR de psychologie peut être contactée directement à l'adresse chemin de la Censive du Tertre, 44000, Nantes, cedex 3, BP 81227. Le numéro de téléphone est le 0253522649. Les demandes peuvent également être envoyées par e-mail à secretariat-psycho@univ-nantes.fr. Pour les étudiants intéressés par les activités associatives, l'Association de psychologie nantaise étudiante peut être contactée à assopsychonantesetu@gmail.com.
            "
"Institut universitaire de technologie de Nantes, campus de la Fleuriaye",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-universitaire-de-technologie-de-nantes-campus-de-la-fleuriaye-8982.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-universitaire-de-technologie-de-nantes-campus-de-la-fleuriaye-8982.html,IUT Nantes,Carquefou,0228092000,scolarite.iutna@univ-nantes.fr,Pays de la Loire,nan,https://www.iutnantes.univ-nantes.fr/,"Carquefou
2 av Professeur Jean Rouxel
BP 539
44475 Carquefou cedex","
                Pour toute demande d'information ou pour entamer une procédure d'admission, l'IUT Nantes peut être contacté à l'adresse 2 av Professeur Jean Rouxel, 44470, Carquefou, cedex, BP 539. Le numéro de téléphone est le 0228092000 et les questions par e-mail peuvent être adressées à scolarite.iutna@univ-nantes.fr. Plus d'informations sont disponibles sur le site internet https://www.iutnantes.univ-nantes.fr.
            "
UFR sciences et techniques des activités physiques et sportives,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-et-techniques-des-activites-physiques-et-sportives-8979.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-et-techniques-des-activites-physiques-et-sportives-8979.html,UFR STAPS,Nantes,0251837200,,Pays de la Loire,nan,https://www.staps.univ-nantes.fr/,"Nantes
25 bis bd Guy Mollet
BP 72206
44322 Nantes cedex 3","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'UFR STAPS de Nantes peut être contactée à l'adresse 25 bis bd Guy Mollet, 44000, Nantes, cedex 3, BP 72206. Le numéro de téléphone est le 0251837200. Les informations détaillées sur les formations et les modalités d'admission sont également disponibles sur le site internet https://www.staps.univ-nantes.fr.
            "
"Pôle universitaire yonnais, centre universitaire départemental de La Roche-sur-Yon",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-pole-universitaire-yonnais-centre-universitaire-departemental-de-la-roche-sur-yon-8976.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-pole-universitaire-yonnais-centre-universitaire-departemental-de-la-roche-sur-yon-8976.html,nan,La Roche-sur-Yon,0253804100,communication-pole-yonnais@univ-nantes.fr,Pays de la Loire,nan,https://www.polelrsy.univ-nantes.fr/,"La Roche-sur-Yon
Campus Courtaisière
221 rue Hubert Cailler
CS 50020
85035 La Roche-sur-Yon cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, le Pôle universitaire yonnais peut être contacté à l'adresse 221 rue Hubert Cailler, Campus Courtaisière, 85000 La Roche-sur-Yon, cedex, CS 50020. Le numéro de téléphone est le 0253804100 et l'adresse e-mail est communication-pole-yonnais@univ-nantes.fr. Plus d'informations sont disponibles sur leur site internet https://www.polelrsy.univ-nantes.fr.
            "
Antenne universitaire de Saint-Nazaire,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-antenne-universitaire-de-saint-nazaire-8974.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-antenne-universitaire-de-saint-nazaire-8974.html,nan,Saint-Nazaire,0240905040,,Pays de la Loire,nan,https://www.polesn.univ-nantes.fr/,"Saint-Nazaire
bd de l'Université
BP 152
44603 Saint-Nazaire cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'Antenne universitaire de Saint-Nazaire peut être contactée à l'adresse suivante : bd de l'Université, 44600, Saint-Nazaire, cedex, BP 152. Le numéro de téléphone est le 0240905040. Plus de détails sont disponibles sur leur site internet : https://www.polesn.univ-nantes.fr.
            "
Faculté de médecine,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-medecine-8970.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-medecine-8970.html,nan,Nantes,0240412828,medecine-decanat@univ-nantes.fr,Pays de la Loire,nan,https://www.medecine.univ-nantes.fr/,"Nantes
1 rue Gaston Veil
BP 53508
44035 Nantes cedex 1","
                Pour contacter la Faculté de médecine, vous pouvez vous rendre à l'adresse 1 rue Gaston Veil, 44000, Nantes, cedex 1, BP 53508, appeler le 0240412828, ou envoyer un e-mail à medecine-decanat@univ-nantes.fr. Plus d'informations sont disponibles sur leur site internet https://www.medecine.univ-nantes.fr.
            "
UFR de sciences pharmaceutiques et biologiques,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-sciences-pharmaceutiques-et-biologiques-8969.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-sciences-pharmaceutiques-et-biologiques-8969.html,nan,Nantes,,,Pays de la Loire,nan,,"Nantes
9 rue Bias
BP 53508
44035 Nantes cedex 1","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR de sciences pharmaceutiques et biologiques à l'adresse suivante : 9 rue Bias, 44000, Nantes, cedex 1, BP 53508. Les demandes par e-mail peuvent être adressées à l'Association nantaise des étudiants en pharmacie via anep44@gmail.com.
            "
UFR Sciences et techniques - Nantes Université,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-et-des-techniques-8968.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-et-des-techniques-8968.html,nan,Nantes,0251125212,inscription-sciences@univ-nantes.fr,Pays de la Loire,nan,https://www.sciences-techniques.univ-nantes.fr/,"Nantes
BP 92208
2 rue de la Houssinière
44322 Nantes cedex 3","
                Pour contacter l'UFR Sciences et techniques - Nantes Université, vous pouvez vous rendre à l'adresse suivante : 2 rue de la Houssinière, BP 92208, 44000, Nantes, cedex 3. Vous pouvez également appeler au 0251125212, envoyer un e-mail à inscription-sciences@univ-nantes.fr, ou visiter le site internet https://www.sciences-techniques.univ-nantes.fr. Pour plus d'informations sur la vie étudiante, vous pouvez contacter les associations étudiantes via leurs e-mails ou numéros de téléphone fournis.
            "
Institut d'administration des entreprises,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-economie-et-de-management-de-nantes-8967.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-economie-et-de-management-de-nantes-8967.html,IAE,Nantes,0240141717,scolarite.iae-sociologie@univ-nantes.fr,Pays de la Loire,nan,https://iae.univ-nantes.fr/,"Nantes
chemin de la Censive du Tertre
BP 52231
44322 Nantes cedex 3","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter l'IAE de Nantes au chemin de la Censive du Tertre, 44000, Nantes, cedex 3, BP 52231, par téléphone au 0240141717, ou par e-mail à scolarite.iae-sociologie@univ-nantes.fr. Plus d'informations sont également disponibles sur leur site internet et leurs réseaux sociaux.
            "
Faculté de droit et des sciences politiques,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-droit-et-des-sciences-politiques-8964.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-droit-et-des-sciences-politiques-8964.html,nan,Nantes,0240141515,secretariat-doyen.droit@univ-nantes.fr,Pays de la Loire,nan,https://www.droit1.univ-nantes.fr/,"Nantes
chemin de la Censive du Tertre
BP 81307
44313 Nantes cedex 3","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter la Faculté de droit et des sciences politiques de Nantes par téléphone au 0240141515, par e-mail à secretariat-doyen.droit@univ-nantes.fr, ou visiter le site internet https://www.droit1.univ-nantes.fr. L'adresse postale est chemin de la Censive du Tertre, 44000, Nantes, cedex 3, BP 81307.
            "
Institut de géographie et d'aménagement régional de l'université de Nantes,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-de-geographie-et-d-amenagement-regional-de-l-universite-de-nantes-8962.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-de-geographie-et-d-amenagement-regional-de-l-universite-de-nantes-8962.html,IGARUN,Nantes,0253487500,igarun@univ-nantes.fr,Pays de la Loire,nan,https://www.igarun.univ-nantes.fr/,"Nantes
chemin de la Censive du Tertre
BP 81227
44312 Nantes cedex 3","
                Pour toute information supplémentaire ou pour candidater, l'IGARUN peut être contacté par téléphone au 0253487500, par e-mail à igarun@univ-nantes.fr, ou via son site internet https://www.igarun.univ-nantes.fr. L'école est située chemin de la Censive du Tertre, 44000, Nantes, cedex 3, BP 81227.
            "
"UFR histoire, histoire de l'art et archéologie",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-histoire-histoire-de-l-art-et-archeologie-8961.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-histoire-histoire-de-l-art-et-archeologie-8961.html,UFR HHAA,Nantes,0240141103,administration.hhaa@univ-nantes.fr,Pays de la Loire,nan,https://www.histoire.univ-nantes.fr/,"Nantes
chemin de la Censive du Tertre
BP 81227
44312 Nantes cedex 3","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR HHAA par téléphone au 0240141103, par e-mail à administration.hhaa@univ-nantes.fr, ou visiter le site internet https://www.histoire.univ-nantes.fr. L'adresse de l'établissement est chemin de la Censive du Tertre, 44000, Nantes, cedex 3, BP 81227.
            "
UFR lettres et langages,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-lettres-et-langages-8960.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-lettres-et-langages-8960.html,nan,Nantes,0253522202,secretariat.ufr-lettres-et-langages@univ-nantes.fr,Pays de la Loire,nan,https://www.lettreslangages.univ-nantes.fr/,"Nantes
chemin de la Censive du Tertre
BP 81227
44312 Nantes cedex 3","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR lettres et langages par téléphone au 0253522202, par e-mail à secretariat.ufr-lettres-et-langages@univ-nantes.fr, ou consulter le site internet https://www.lettreslangages.univ-nantes.fr. L'adresse de l'établissement est chemin de la Censive du Tertre, 44000, Nantes, cedex 3, BP 81227.
            "
Faculté des langues et cultures étrangères,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-langues-et-cultures-etrangeres-8959.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-langues-et-cultures-etrangeres-8959.html,FLCE,Nantes,0252532700,secretariat.ufrlangues@univ-nantes.fr,Pays de la Loire,nan,https://www.flce.univ-nantes.fr/,"Nantes
chemin de la Censive du Tertre
BP 81227
44312 Nantes cedex 3","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter la Faculté des langues et cultures étrangères par téléphone au 0252532700, par e-mail à secretariat.ufrlangues@univ-nantes.fr, ou visiter leur site internet à l'adresse https://www.flce.univ-nantes.fr. L'école est située chemin de la Censive du Tertre, 44000, Nantes, cedex 3, BP 81227.
            "
"UFR droit, sciences économiques, gestion",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-droit-sciences-economiques-gestion-8952.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-droit-sciences-economiques-gestion-8952.html,nan,Le Mans,0243833112,scol-ecodroit@univ-lemans.fr,Pays de la Loire,nan,http://ecodroit.univ-lemans.fr/,"Le Mans
av Olivier Messiaen
BP 535
72085 Le Mans cedex 9","
                Pour plus d'informations sur les programmes et les admissions, vous pouvez contacter l'UFR par téléphone au 0243833112, par e-mail à scol-ecodroit@univ-lemans.fr, ou visiter le site internet http://ecodroit.univ-lemans.fr. L'adresse de l'établissement est av Olivier Messiaen, 72000, Le Mans, cedex 9, BP 535.
            "
"UFR lettres, langues et sciences humaines",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-lettres-langues-et-sciences-humaines-8951.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-lettres-langues-et-sciences-humaines-8951.html,UFR LLSH,Le Mans,0243833190,accueil-let@univ-lemans.fr,Pays de la Loire,nan,http://lettres.univ-lemans.fr/,"Le Mans
av Olivier Messiaen
BP 535
72085 Le Mans cedex 9","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'UFR LLSH peut être contactée à l'adresse suivante : av Olivier Messiaen, 72000, Le Mans, cedex 9, BP 535. Les intéressés peuvent également appeler le 0243833190, envoyer un e-mail à accueil-let@univ-lemans.fr ou visiter le site internet http://lettres.univ-lemans.fr.
            "
