ecole_name,ecole_more_inf_url,ecole_voir_la_fiche_url,ecole_title,ecole_ville,ecole_phone,ecole_email,ecole_region,ecole_nb_etudiants,ecole_web_site_url,ecole_address,ecole_comment_contacter
UFR d'odontologie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-d-odontologie-9278.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-d-odontologie-9278.html,nan,Reims,0326913455,scol.odontologie@univ-reims.fr,Grand Est,nan,,"Reims
2 rue du Général Koenig
51100 Reims","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'UFR d'odontologie peut être contactée à l'adresse 2 rue du Général Koenig, 51000, Reims. Par téléphone au 0326913455 ou par e-mail à scol.odontologie@univ-reims.fr. Les étudiants peuvent également s'adresser à l'association corporative des étudiants en chirurgie dentaire de Reims au 0326913465 ou president.acecdr@gmail.com.
            "
UFR de pharmacie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-pharmacie-9277.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-pharmacie-9277.html,nan,Reims,0326918183,scol.pharmacie@univ-reims.fr,Grand Est,nan,,"Reims
51 rue Cognacq Jay
51096 Reims cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'UFR de pharmacie peut être contactée à l'adresse 51 rue Cognacq Jay, 51000, Reims, cedex. Le numéro de téléphone est le 0326918183 et les demandes par e-mail peuvent être envoyées à scol.pharmacie@univ-reims.fr.
            "
UFR des sciences exactes et naturelles,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-sciences-exactes-et-naturelles-9275.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-sciences-exactes-et-naturelles-9275.html,UFR SEN,Reims,0326913419,scolarite.sciences@univ-reims.fr,Grand Est,nan,https://www.univ-reims.fr/sciences,"Reims
moulin de la Housse
BP 1039
51687 Reims cedex 2","
                Pour toute information supplémentaire ou pour des questions spécifiques, l'UFR des sciences exactes et naturelles peut être contactée à l'adresse moulin de la Housse, 51000, Reims, cedex 2, BP 1039. Le numéro de téléphone est le 0326913419 et l'adresse e-mail est scolarite.sciences@univ-reims.fr. Pour plus de détails sur les formations et les modalités d'admission, vous pouvez visiter le site internet https://www.univ-reims.fr/sciences.
            "
"UFR sciences économiques, sociales et de gestion",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-economiques-sociales-et-de-gestion-9274.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-economiques-sociales-et-de-gestion-9274.html,UFR SESG,Reims,0326913826,info.sesg@univ-reims.fr,Grand Est,nan,https://www.univ-reims.fr/ufrsesg,"Reims
57 rue Pierre Taittinger
BP 30
51571 Reims cedex","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter l'UFR SESG par téléphone au 0326913826, par e-mail à info.sesg@univ-reims.fr, ou visiter le site internet https://www.univ-reims.fr/ufrsesg. L'école est également présente sur les réseaux sociaux, notamment Facebook, Twitter et Linkedin.
            "
Institut d'aménagement du territoire et d'environnement de l'université de Reims,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-amenagement-du-territoire-et-d-environnement-de-l-universite-de-reims-9272.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-amenagement-du-territoire-et-d-environnement-de-l-universite-de-reims-9272.html,IATEUR,Reims,0326918902,iateur@univ-reims.fr,Grand Est,nan,https://www.univ-reims.fr/iateur,"Reims
57 bis rue Pierre Taittinger
BP 30
51571 Reims cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'IATEUR peut être contacté à l'adresse 57 bis rue Pierre Taittinger, 51000 Reims, cedex, BP 30. Le numéro de téléphone est le 0326918902 et l'adresse e-mail est iateur@univ-reims.fr. Vous pouvez également suivre l'institut sur Twitter via @urbareims ou visiter le site internet https://www.univ-reims.fr/iateur.
            "
UFR de droit et science politique,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-droit-et-science-politique-9271.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-droit-et-science-politique-9271.html,nan,Reims,0326913826,scolarite.droit@univ-reims.fr,Grand Est,nan,https://www.univ-reims.fr/ufrdroit,"Reims
57 rue Pierre Taittinger
BP 30
51571 Reims cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR de droit et science politique à l'adresse 57 rue Pierre Taittinger, 51000, Reims, cedex, BP 30. Le numéro de téléphone est le 0326913826 et l'adresse e-mail est scolarite.droit@univ-reims.fr. Plus d'informations sont disponibles sur le site internet https://www.univ-reims.fr/ufrdroit.
            "
UFR lettres et sciences humaines,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-lettres-et-sciences-humaines-9270.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-lettres-et-sciences-humaines-9270.html,UFR LSH,Reims,"0326913623
0326913728",lettres-scolarite@univ-reims.fr,Grand Est,nan,,"Reims
57 rue Pierre Taittinger
BP 30
51571 Reims cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, les candidats peuvent contacter l'UFR LSH par téléphone au 0326913623 ou au 0326913728, ou par e-mail à lettres-scolarite@univ-reims.fr. L'adresse de l'établissement est 57 rue Pierre Taittinger, 51000 Reims, cedex, BP 30. Les étudiants intéressés par la vie associative peuvent également contacter l'association des étudiants de lettres et sciences humaines du campus Croix-Rouge de Reims à associationflash@gmail.com.
            "
"Faculté de droit, de sciences politiques et de gestion",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-droit-de-sciences-politiques-et-de-gestion-9468.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-droit-de-sciences-politiques-et-de-gestion-9468.html,nan,Strasbourg,0368858100,,Grand Est,nan,https://droit.unistra.fr/,"Strasbourg
1 place d'Athènes
BP 66
67045 Strasbourg cedex","
                Pour plus d'informations, vous pouvez contacter la faculté à l'adresse 1 place d'Athènes, 67000, Strasbourg, cedex, BP 66, par téléphone au 0368858100, ou visiter le site internet https://droit.unistra.fr. Pour les questions spécifiques aux associations étudiantes, vous pouvez contacter MédiaDroit par e-mail à contact@mediadroit.fr.
            "
Centre universitaire d'enseignement du journalisme,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-universitaire-d-enseignement-du-journalisme-9467.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-universitaire-d-enseignement-du-journalisme-9467.html,CUEJ,Strasbourg,0368858300,scola@cuej.unistra.fr,Grand Est,nan,https://cuej.unistra.fr/,"Strasbourg
11 rue du Maréchal Juin
CS 10068
67046 Strasbourg cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, le CUEJ peut être contacté à l'adresse 11 rue du Maréchal Juin, 67000 Strasbourg, CS 10068. Le numéro de téléphone est le 0368858300 et les demandes par e-mail peuvent être envoyées à scola@cuej.unistra.fr. Plus d'informations sont disponibles sur les sites internet https://cuej.unistra.fr et https://www.cuej.info.
            "
Institut de préparation à l'administration générale,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-de-preparation-a-l-administration-generale-9464.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-de-preparation-a-l-administration-generale-9464.html,IPAG,Strasbourg,0368858500,ipag@unistra.fr,Grand Est,nan,https://ipag.unistra.fr/,"Strasbourg
7, rue de l'Ecarlate
67082 Strasbourg Cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'IPAG peut être contacté directement à son adresse : 7, rue de l'Ecarlate, 67000, Strasbourg, Cedex. Les candidats peuvent également appeler le numéro 0368858500, envoyer un e-mail à ipag@unistra.fr, ou visiter le site internet http://ipag.unistra.fr. L'IPAG est également présent sur les réseaux sociaux, notamment Facebook, Linkedin et Instagram, offrant ainsi plusieurs canaux de communication aux futurs étudiants.
            "
Faculté des sciences sociales,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-sociales-9456.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-sociales-9456.html,nan,Strasbourg,0368856773,sciencessociales@unistra.fr,Grand Est,nan,https://sciences-sociales.unistra.fr/,"Strasbourg
22 rue Descartes
Esplanade le Patio
67084 Strasbourg cedex","
                Pour contacter la Faculté des sciences sociales, vous pouvez vous rendre à l'adresse suivante : Esplanade le Patio, 22 rue Descartes, 67000, Strasbourg, cedex. Vous pouvez également les joindre par téléphone au 0368856773 ou par e-mail à sciencessociales@unistra.fr. Pour plus d'informations, leur site internet est disponible à l'adresse https://sciences-sociales.unistra.fr.
            "
Faculté de philosophie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-philosophie-9455.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-philosophie-9455.html,nan,Strasbourg,0368856460,,Grand Est,nan,https://philo.unistra.fr/,"Strasbourg
7 rue de l'Université
67000 Strasbourg","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter la Faculté de philosophie à l'adresse 7 rue de l'Université, 67000, Strasbourg. Le numéro de téléphone est le 0368856460. Pour plus de détails, visitez le site internet https://philo.unistra.fr. Les étudiants intéressés par les activités associatives peuvent contacter l'amicale des étudiants en philosophie à l'e-mail aep.strasbourg@gmail.com.
            "
Faculté des lettres,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-lettres-9454.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-lettres-9454.html,nan,Strasbourg,0368856423,,Grand Est,nan,https://lettres.unistra.fr/,"Strasbourg
14 rue René Descartes
BP 80010
67084 Strasbourg cedex","
                Pour toute information supplémentaire ou pour des questions spécifiques, la Faculté des lettres peut être contactée à l'adresse 14 rue René Descartes, 67000, Strasbourg, cedex, BP 80010. Le numéro de téléphone est le 0368856423. Les informations détaillées sur les programmes et les admissions sont disponibles sur le site internet https://lettres.unistra.fr. Pour les activités associatives, l'Amicale des lettres peut être contactée par e-mail à presidence@amlet-unistra.fr.
            "
Faculté des arts,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-arts-9452.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-arts-9452.html,nan,Strasbourg,0368856356,arts@unistra.fr,Grand Est,nan,https://arts.unistra.fr/,"Strasbourg
14 rue René Descartes
BP 80010
67084 Strasbourg cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, la Faculté des arts peut être contactée à l'adresse suivante : 14 rue René Descartes, 67000, Strasbourg, cedex, BP 80010. Les intéressés peuvent également appeler le numéro de téléphone 0368856356, envoyer un e-mail à arts@unistra.fr, ou visiter le site internet https://arts.unistra.fr pour plus de détails sur les programmes et les modalités d'admission.
            "
Faculté de théologie protestante,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-theologie-protestante-9451.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-theologie-protestante-9451.html,nan,Strasbourg,0368856835,scoltp@unistra.fr,Grand Est,nan,https://theopro.unistra.fr/,"Strasbourg
9 place de l'Université
BP 90020
67084 Strasbourg cedex","
                Pour contacter la Faculté de théologie protestante, vous pouvez adresser un courriel à scoltp@unistra.fr, appeler le 0368856835, ou consulter le site internet https://theopro.unistra.fr. L'école est située au 9 place de l'Université, 67000, Strasbourg, cedex, BP 90020.
            "
Faculté des sciences du sport,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-du-sport-9450.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-du-sport-9450.html,UFR STAPS,Strasbourg,0368855000,fss-secretariat@unistra.fr,Grand Est,nan,https://f3s.unistra.fr/,"Strasbourg
14 rue René Descartes
BP 80010
67084 Strasbourg cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR STAPS à l'adresse suivante : 14 rue René Descartes, 67000, Strasbourg, cedex, BP 80010. Le numéro de téléphone est le 0368855000 et l'adresse e-mail pour les demandes générales est fss-secretariat@unistra.fr. Pour plus de détails sur les formations et les modalités d'admission, visitez le site internet https://f3s.unistra.fr.
            "
"Institut de traducteurs, d'interprètes et des relations internationales",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-de-traducteurs-d-interpretes-et-des-relations-internationales-9448.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-de-traducteurs-d-interpretes-et-des-relations-internationales-9448.html,ITIRI,Strasbourg,0368856680,itiri@unistra.fr,Grand Est,nan,https://itiri.unistra.fr/,"Strasbourg
le Pangloss BP 80010
2 allée René Capitant
67084 Strasbourg cedex","
                Pour contacter l'ITIRI, vous pouvez vous rendre à l'adresse suivante : 2 allée René Capitant, le Pangloss BP 80010, 67000, Strasbourg, cedex. Vous pouvez également appeler au 0368856680, envoyer un e-mail à itiri@unistra.fr ou visiter le site internet https://itiri.unistra.fr pour plus d'informations.
            "
Faculté des sciences historiques,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-historiques-9447.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-historiques-9447.html,nan,Strasbourg,"0368856808
0368856862",histoire-scol@unistra.fr,Grand Est,nan,https://histoire.unistra.fr/,"Strasbourg
9 place de l'Université
Palais universitaire
67084 Strasbourg cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter la Faculté des sciences historiques par téléphone au 0368856808 ou 0368856862, par e-mail à histoire-scol@unistra.fr, ou consulter le site internet https://histoire.unistra.fr. L'adresse de l'établissement est Palais universitaire, 9 place de l'Université, 67000, Strasbourg, cedex.
            "
Observatoire astronomique de Strasbourg,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-observatoire-astronomique-de-strasbourg-9441.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-observatoire-astronomique-de-strasbourg-9441.html,nan,Strasbourg,0368852410,contact@astro.unistra.fr,Grand Est,nan,https://astro.unistra.fr/,"Strasbourg
11 rue de l'Université
67000 Strasbourg","
                Pour toute information supplémentaire ou pour des questions spécifiques, l'Observatoire astronomique de Strasbourg peut être contacté à l'adresse 11 rue de l'Université, 67000, Strasbourg. Le numéro de téléphone est le 0368852410 et l'adresse e-mail est contact@astro.unistra.fr. Plus d'informations sont disponibles sur leur site internet https://astro.unistra.fr.
            "
Faculté de médecine,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-medecine-9438.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-medecine-9438.html,nan,Strasbourg,0368853520,medecine@unistra.fr,Grand Est,nan,https://med.unistra.fr/,"Strasbourg
8 place du Marché Neuf
67000 Strasbourg","
                Pour toute information supplémentaire ou pour des questions spécifiques, la Faculté de médecine de Strasbourg peut être contactée à l'adresse 8 place du Marché Neuf, 67000, Strasbourg. Vous pouvez également joindre l'établissement par téléphone au 0368853520 ou par e-mail à medecine@unistra.fr. Pour plus de détails sur les formations et les modalités d'admission, visitez le site internet https://med.unistra.fr.
            "
Faculté de chirurgie dentaire,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-chirurgie-dentaire-9437.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-chirurgie-dentaire-9437.html,nan,Strasbourg,0368853908,,Grand Est,nan,https://chirurgie-dentaire.unistra.fr/,"Strasbourg
8 rue Sainte Elisabeth
67000 Strasbourg","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, la Faculté de chirurgie dentaire de Strasbourg peut être contactée à l'adresse 8 rue Sainte Elisabeth, 67000, Strasbourg. Le numéro de téléphone est le 0368853908. Plus d'informations sont disponibles sur le site internet https://chirurgie-dentaire.unistra.fr. Les étudiants peuvent également contacter l'Association amicale des étudiants en chirurgie dentaire de Strasbourg au 0368856210 ou par e-mail à president.aaecds@gmail.com.
            "
Faculté de pharmacie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-pharmacie-9436.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-pharmacie-9436.html,nan,Illkirch-Graffenstaden,0368854110,pharma-scolarite@unistra.fr,Grand Est,nan,https://pharmacie.unistra.fr/,"Illkirch-Graffenstaden
74 route du Rhin
CS 60024
67401 Illkirch-Graffenstaden cedex","
                Pour plus d'informations sur la Faculté de pharmacie, vous pouvez la contacter à l'adresse 74 route du Rhin, 67400, Illkirch-Graffenstaden, cedex, CS 60024. Par téléphone au 0368854110 ou par e-mail à pharma-scolarite@unistra.fr. Visitez également leur site internet à l'adresse https://pharmacie.unistra.fr/.
            "
Faculté de chimie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-chimie-9435.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-chimie-9435.html,nan,Strasbourg,0368851672,chimie-secretariat@unistra.fr,Grand Est,nan,https://chimie.unistra.fr/,"Strasbourg
1 rue Blaise Pascal
BP 20296
67008 Strasbourg cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, la Faculté de chimie peut être contactée à l'adresse 1 rue Blaise Pascal, 67000, Strasbourg, cedex, BP 20296. Vous pouvez également joindre le secrétariat par téléphone au 0368851672 ou par e-mail à chimie-secretariat@unistra.fr. Plus d'informations sont disponibles sur leur site internet https://chimie.unistra.fr.
            "
UFR de mathématique et informatique,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-mathematique-et-informatique-9434.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-mathematique-et-informatique-9434.html,nan,Strasbourg,0368855000,mathinfo-seve@unistra.fr,Grand Est,nan,https://mathinfo.unistra.fr/,"Strasbourg
7 rue René-Descartes
67084 Strasbourg cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR de mathématique et informatique au 0368855000, par e-mail à mathinfo-seve@unistra.fr, ou visiter le site internet https://mathinfo.unistra.fr. L'adresse de l'établissement est 7 rue René-Descartes, 67000, Strasbourg, cedex.
            "
