ecole_name,ecole_more_inf_url,ecole_voir_la_fiche_url,ecole_title,ecole_ville,ecole_phone,ecole_email,ecole_region,ecole_nb_etudiants,ecole_web_site_url,ecole_address,ecole_comment_contacter
UFR de médecine,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-medecine-9046.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-medecine-9046.html,,Tours,,,Centre-Val de Loire,,,,
UFR sciences pharmaceutiques Philippe-Maupas,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-pharmaceutiques-philippe-maupas-9045.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-pharmaceutiques-philippe-maupas-9045.html,,Tours,,,Centre-Val de Loire,,,,
UFR sciences et techniques,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-et-techniques-9044.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-et-techniques-9044.html,,Tours,,,Centre-Val de Loire,,,,
"UFR droit, économie et sciences sociales",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-droit-economie-et-sciences-sociales-9043.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-droit-economie-et-sciences-sociales-9043.html,,Tours,,,Centre-Val de Loire,,,,
Centre d'études supérieures de la Renaissance,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-d-etudes-superieures-de-la-renaissance-9042.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-d-etudes-superieures-de-la-renaissance-9042.html,CESR,Tours,,,Centre-Val de Loire,,,,
UFR lettres et langues,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-lettres-et-langues-9041.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-lettres-et-langues-9041.html,,Tours,,,Centre-Val de Loire,,,,
UFR arts et sciences humaines,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-arts-et-sciences-humaines-9036.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-arts-et-sciences-humaines-9036.html,UFR ASH,Tours,,,Centre-Val de Loire,,,,
Département de géographie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-departement-de-geographie-9034.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-departement-de-geographie-9034.html,,Tours,,,Centre-Val de Loire,,,,
Antenne scientifique universitaire de Bourges,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-antenne-scientifique-universitaire-de-bourges-9029.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-antenne-scientifique-universitaire-de-bourges-9029.html,ASUB,Bourges,,,Centre-Val de Loire,,,,
"UFR lettres, langues et sciences humaines",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-collegium-lettres-langues-et-sciences-humaines-9024.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-collegium-lettres-langues-et-sciences-humaines-9024.html,,Orléans,,,Centre-Val de Loire,,,,
Ecole polytechnique de l'université de Tours,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-polytechnique-de-l-universite-de-tours-4883.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-polytechnique-de-l-universite-de-tours-4883.html,Polytech Tours,Tours,,,Centre-Val de Loire,,,,
"Institut national des sciences appliquées Centre-Val-de-Loire, Bourges",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-bourges.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-bourges.html,"INSA Centre-Val de Loire, Bourges",Bourges,,,Centre-Val de Loire,,,,
Ecole Supérieure de la Banque – Centre-Val-de-Loire,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-d-apprentis-des-metiers-de-la-banque-5230.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-d-apprentis-des-metiers-de-la-banque-5230.html,ESBanque Centre-Val-de-Loire,Orléans,,,Centre-Val de Loire,,,,
Institut national supérieur du professorat et de l'éducation de Centre Val-de-Loire,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-du-professorat-et-de-l-education-centre-val-de-loire-5227.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-du-professorat-et-de-l-education-centre-val-de-loire-5227.html,INSPE,Orléans,,,Centre-Val de Loire,,,,
"Institut national des sciences appliquées Centre-Val-de-Loire, Blois",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-des-sciences-appliquees-centre-val-de-loire-blois.html,"INSA Centre-Val de Loire, Blois",Blois,,,Centre-Val de Loire,,,,
Institut supérieur de formation de l'enseignement catholique Saint-Martin,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-de-formation-de-l-enseignement-catholique-saint-martin-5009.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-de-formation-de-l-enseignement-catholique-saint-martin-5009.html,ISFEC Saint-Martin,Tours,,,Centre-Val de Loire,,,,
Ecole polytechnique de l'université d'Orléans,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-polytechnique-de-l-universite-d-orleans-5245.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-polytechnique-de-l-universite-d-orleans-5245.html,Polytech Orléans,Orléans,,,Centre-Val de Loire,,,,
AFTEC Formation,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-superieur-d-apprentis-5241.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-superieur-d-apprentis-5241.html,,Orléans,,,Centre-Val de Loire,,,,
