ecole_name,ecole_more_inf_url,ecole_voir_la_fiche_url,ecole_title,ecole_ville,ecole_phone,ecole_email,ecole_region,ecole_nb_etudiants,ecole_web_site_url,ecole_address,ecole_comment_contacter
Ecole supérieure européenne de management,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/ecole-superieure-europeenne-de-management.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/ecole-superieure-europeenne-de-management.html,ESEM,Paris,0973894570,esem.paris@gmail.com,Île-de-France,nan,https://esem.paris/,"Paris
67 Rue Saint-Jacques
75005 Paris","
                Pour toute demande d'information ou pour postuler à l'ESEM, les candidats peuvent contacter l'école à l'adresse 67 Rue Saint-Jacques, 75001, Paris. Les communications peuvent également se faire par téléphone au 0973894570, par e-mail à esem.paris@gmail.com, ou via les réseaux sociaux et le site internet de l'école à l'adresse https://esem.paris.
            "
"Institut Supérieur de Sciences Religieuses, Collège des Bernardins",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-superieur-de-sciences-religieuses-college-des-bernardins.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-superieur-de-sciences-religieuses-college-des-bernardins.html,Ecole Cathédrale,Paris,0153107444,contact@collegedesbernardins.fr,Île-de-France,nan,https://www.collegedesbernardins.fr/,"Paris
20 Rue de Poissy
75005 Paris","
                Pour contacter l'Institut Supérieur de Sciences Religieuses, Collège des Bernardins, vous pouvez vous rendre à l'adresse suivante : 20 Rue de Poissy, 75001, Paris. Le téléphone de l'école est le 0153107444. Pour plus d'informations, vous pouvez également envoyer un e-mail à contact@collegedesbernardins.fr ou visiter le site internet https://www.collegedesbernardins.fr/. L'école est aussi présente sur les réseaux sociaux tels que Twitter, Instagram, Facebook et Linkedin.
            "
Ecole doctorale de Sciences Po,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-doctorale-de-sciences-po-83972.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-doctorale-de-sciences-po-83972.html,nan,Paris,0145495050,,Île-de-France,nan,https://www.sciencespo.fr/ecole-doctorale/fr,"Paris
199 bd Saint Germain
75007 Paris","
                Pour toute information supplémentaire ou pour entamer le processus d'admission, vous pouvez contacter l'Ecole doctorale de Sciences Po à l'adresse 199 bd Saint Germain, 75001, Paris. Le numéro de téléphone est le 0145495050. Pour plus de détails sur les programmes et les modalités d'admission, visitez le site internet : https://www.sciencespo.fr/ecole-doctorale/fr.
            "
"EPB - BTS, Bachelor & Mastère",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-de-preparation-au-bts-83449.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-de-preparation-au-bts-83449.html,EPB,Gentilly,,,Île-de-France,nan,,,
Institut de préparation à l'administration générale,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-de-preparation-a-l-administration-generale-9562.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-de-preparation-a-l-administration-generale-9562.html,IPAG,Courbevoie,0141167373,ipag@parisnanterre.fr,Île-de-France,nan,https://ipag.u-paris10.fr/,"Courbevoie
2/12 av Léonard de Vinci
Pôle Léonard de Vinci
92400 Courbevoie cedex","
                Pour toute information supplémentaire ou pour entamer le processus d'admission, vous pouvez contacter l'IPAG par téléphone au 0141167373, par e-mail à ipag@parisnanterre.fr, ou visiter leur site internet à l'adresse https://ipag.u-paris10.fr. L'école est située au Pôle Léonard de Vinci, 2/12 av Léonard de Vinci, 92400, Courbevoie, cedex.
            "
UFR sciences psychologiques et sciences de l'éducation,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-psychologiques-et-sciences-de-l-education-9560.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-psychologiques-et-sciences-de-l-education-9560.html,UFR SPSE,Nanterre,0140977502,,Île-de-France,nan,https://ufr-spse.u-paris10.fr/,"Nanterre
bât C
200 av de la République
92001 Nanterre cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'UFR SPSE peut être contactée à l'adresse 200 av de la République, bât C, 92000, Nanterre, cedex. Les candidats peuvent également appeler le 0140977502 ou visiter le site internet https://ufr-spse.u-paris10.fr. Pour ceux intéressés par les activités des associations étudiantes, des contacts tels que place.nanterre@gmail.com, psychx.paris10@gmail.com, et apea_nanterre@yahoo.fr sont disponibles.
            "
UFR de droit et science politique,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-droit-et-science-politique-9558.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-droit-et-science-politique-9558.html,nan,Nanterre,0140977759,ufr-dsp@parisnanterre.fr,Île-de-France,nan,https://ufr-dsp.u-paris10.fr/,"Nanterre
bât F
200 av de la République
92001 Nanterre cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR de droit et science politique de Nanterre à l'adresse 200 av de la République, bât F, 92000, Nanterre, cedex. Le numéro de téléphone est le 0140977759 et l'adresse e-mail est ufr-dsp@parisnanterre.fr. Plus d'informations sont disponibles sur le site internet https://ufr-dsp.u-paris10.fr.
            "
"UFR de sciences économiques, gestion, mathématiques et informatique",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-sciences-economiques-gestion-mathematiques-et-informatique-9557.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-sciences-economiques-gestion-mathematiques-et-informatique-9557.html,UFR SEGMI,Nanterre,0140974781,ufr-segmi@parisnanterre.fr,Île-de-France,nan,http://ufr-segmi.parisnanterre.fr/,"Nanterre
bât Maurice Allais
200 av de la République
92001 Nanterre cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR SEGMI par téléphone au 0140974781, par e-mail à ufr-segmi@parisnanterre.fr, ou visiter le site internet http://ufr-segmi.parisnanterre.fr. L'adresse de l'établissement est 200 av de la République, bât Maurice Allais, 92000, Nanterre, cedex.
            "
"UFR de philosophie, information communication, langage, littérature, arts du spectacle",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-philosophie-information-communication-langage-litterature-arts-du-spectacle-9556.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-philosophie-information-communication-langage-litterature-arts-du-spectacle-9556.html,UFR PHILLIA,Nanterre,0140975613,ufr-llphi@parisnanterre.fr,Île-de-France,nan,https://ufr-phillia.u-paris10.fr/,"Nanterre
bât L 200 av de la République
92001 Nanterre cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR PHILLIA par téléphone au 0140975613, par e-mail à ufr-llphi@parisnanterre.fr, ou visiter le site internet https://ufr-phillia.u-paris10.fr. L'adresse de l'établissement est bât L 200 av de la République, 92000, Nanterre, cedex.
            "
UFR langues et cultures étrangères,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-langues-et-cultures-etrangeres-9555.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-langues-et-cultures-etrangeres-9555.html,UFR LCE,Nanterre,0140977032,ufr-langues@liste.parisnanterre.fr,Île-de-France,nan,https://ufr-lce.u-paris10.fr/,"Nanterre
bâtiment V
200 av de la République
92001 Nanterre cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'UFR LCE peut être contactée à l'adresse 200 av de la République, bâtiment V, 92000, Nanterre, cedex. Le téléphone est le 0140977032 et l'email ufr-langues@liste.parisnanterre.fr. Plus de détails sont disponibles sur leur site internet : https://ufr-lce.u-paris10.fr.
            "
"Faculté de droit, campus Issy-les-Moulineaux - Université catholique de Lille",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-droit-campus-paris-les-facultes-de-l-universite-catholique-de-lille-77739.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-droit-campus-paris-les-facultes-de-l-universite-catholique-de-lille-77739.html,FLD,Issy-les-Moulineaux,0178162000,fld@univ-catholille.fr,Île-de-France,nan,https://www.fld-lille.fr/,"Issy-les-Moulineaux
2 rue de Moulineaux
92130 Issy-les-Moulineaux","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, la FLD peut être contactée à l'adresse 2 rue de Moulineaux, 92130, Issy-les-Moulineaux. Les intéressés peuvent également appeler au 0178162000, envoyer un e-mail à fld@univ-catholille.fr, ou visiter le site internet https://www.fld-lille.fr. La faculté est également présente sur les réseaux sociaux, notamment Instagram, Linkedin et Facebook.
            "
"UTEC Marne-la-Vallée, informatique et technologies numériques",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-utec-marne-la-vallee-informatique-et-technologies-numeriques-77976.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-utec-marne-la-vallee-informatique-et-technologies-numeriques-77976.html,nan,Marne la Vallée,0160374139,utec.int@seineetmarne.cci.fr,Île-de-France,nan,http://www.cfautec.fr/,"Marne la Vallée
Emerainville
Bd Olof Palme
77436 Marne la Vallée cedex 2","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'UTEC Marne-la-Vallée peut être contactée par téléphone au 0160374139, par e-mail à utec.int@seineetmarne.cci.fr, ou via son site internet http://www.cfautec.fr. L'école est située au Bd Olof Palme, Emerainville, 77420, Marne la Vallée, cedex 2.
            "
Service général de la formation initiale - faculté des sciences et ingénierie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-service-general-de-la-formation-initiale-79082.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-service-general-de-la-formation-initiale-79082.html,SGFI,Paris,0144272030,,Île-de-France,nan,,"Paris
4 place Jussieu
bât Atrium
75252 Paris cedex 05","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, SGFI est joignable à l'adresse bât Atrium, 4 place Jussieu, 75001, Paris, cedex 05. Vous pouvez également contacter l'école par téléphone au 0144272030.
            "
Campus fonderie de l'image,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-campus-de-la-fonderie-de-l-image-78986.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-campus-de-la-fonderie-de-l-image-78986.html,nan,Bagnolet,,,Île-de-France,nan,,,
Institut supérieur du management,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-du-management-78948.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-du-management-78948.html,ISM-UVSQ,Guyancourt,0139255062,secretariat.ism@uvsq.fr,Île-de-France,nan,https://www.ism.uvsq.fr/,"Guyancourt
47 bd Vauban
78047 Guyancourt cedex","
                Pour contacter l'ISM-UVSQ, vous pouvez adresser vos questions par e-mail à secretariat.ism@uvsq.fr, par téléphone au 0139255062, ou consulter le site internet https://www.ism.uvsq.fr. L'école est également présente sur les réseaux sociaux, notamment Facebook (https://www.facebook.com/ismuvsq) et Twitter (https://twitter.com/ISMuvsq). L'adresse postale est 47 bd Vauban, 78042, Guyancourt, cedex.
            "
Institut d’études culturelles et internationales,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-etudes-culturelles-et-internationales-78947.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-etudes-culturelles-et-internationales-78947.html,IECI,Guyancourt,0139255002,celine.vildieu@uvsq.fr,Île-de-France,nan,https://www.ieci.uvsq.fr/,"Guyancourt
47 bd Vauban
78280 Guyancourt","
                Pour contacter l'Institut d’études culturelles et internationales, vous pouvez vous rendre à l'adresse suivante : 47 bd Vauban, 78042, Guyancourt. Le téléphone de l'école est le 0139255002. Pour plus d'informations, visitez le site internet https://www.ieci.uvsq.fr ou envoyez un e-mail à celine.vildieu@uvsq.fr.
            "
Unité formation et enseignement,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-unite-formation-et-enseignement-75786.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-unite-formation-et-enseignement-75786.html,UFE,Meudon,0145077635,secretariat.ufe@obspm.fr,Île-de-France,nan,https://ufe.obspm.fr/,"Meudon
5 place Jules Janssen
92195 Meudon cedex","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter UFE à l'adresse 5 place Jules Janssen, 92195, Meudon, cedex. Le secrétariat est joignable par téléphone au 0145077635 ou par e-mail à secretariat.ufe@obspm.fr. Plus d'informations sont disponibles sur le site internet https://ufe.obspm.fr.
            "
Centre de formation d'apprentis,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-d-apprentis-76336.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-d-apprentis-76336.html,CFA LEEM IDF,Boulogne-Billancourt,0141102693,info@leem-apprentissage.org,Île-de-France,nan,https://www.apprentissage-industries-de-sante.org/,"Boulogne-Billancourt
15 r Rieux
92517 Boulogne-Billancourt cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter CFA LEEM IDF au 0141102693, par e-mail à info@leem-apprentissage.org, ou visiter le site internet https://www.apprentissage-industries-de-sante.org. L'adresse de l'école est 15 r Rieux, 92100, Boulogne-Billancourt, cedex.
            "
Observatoire de Versailles Saint-Quentin-en-Yvelines,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-observatoire-de-versailles-saint-quentin-en-yvelines-77904.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-observatoire-de-versailles-saint-quentin-en-yvelines-77904.html,OVSQ,Guyancourt,0180285496,,Île-de-France,nan,https://www.ovsq.uvsq.fr/,"Guyancourt
11 bd d'Alembert
78280 Guyancourt cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'OVSQ peut être contactée à l'adresse 11 bd d'Alembert, 78042, Guyancourt, cedex. Les candidats peuvent également appeler le numéro 0180285496 ou visiter le site internet https://www.ovsq.uvsq.fr pour plus de détails sur les formations et les modalités d'inscription.
            "
Graduate School Sociologie et Science Politique,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/graduate-school-sociologie-et-science-politique.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/graduate-school-sociologie-et-science-politique.html,nan,Guyancourt,,gs.ssp@universite-paris-saclay.fr,Île-de-France,nan,http://www.universite-paris-saclay.fr/graduate-schools/sociologie-et-science-politique,"Guyancourt
47 bd Vauban
78047 Guyancourt cedex","
                Pour toute information supplémentaire ou pour soumettre une candidature, vous pouvez contacter la Graduate School Sociologie et Science Politique par e-mail à gs.ssp@universite-paris-saclay.fr. L'école est également joignable à l'adresse 47 bd Vauban, 78042, Guyancourt, cedex. Plus d'informations sont disponibles sur le site internet http://www.universite-paris-saclay.fr/graduate-schools/sociologie-et-science-politique.
            "
AgroParisTech - campus de Grignon,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/agroparistech-campus-de-grignon.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/agroparistech-campus-de-grignon.html,nan,Thiverval-Grignon,0130815353,,Île-de-France,nan,https://www.agroparistech.fr/,"Thiverval-Grignon
Avenue Lucien Bretignières
78850 Thiverval-Grignon","
                Pour toute information supplémentaire ou pour prendre contact avec AgroParisTech - campus de Grignon, vous pouvez vous rendre sur le site internet de l'école à l'adresse https://www.agroparistech.fr. Vous pouvez également les joindre par téléphone au 0130815353 ou suivre leurs actualités sur les réseaux sociaux via Facebook, Twitter, et Linkedin.
            "
Ecole Supérieure de la Banque – Ile-de-France,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/lecole-superieure-de-la-banque.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/lecole-superieure-de-la-banque.html,ESBanque Ile-de-France,Nanterre,0141025570,alternance@esbanque.fr,Île-de-France,nan,http://www.esbanque.fr/,"Nanterre
HUB 247
39 Boulevard Blaise Pascal
92000 Nanterre","
                Pour plus d'informations sur les programmes et les admissions, vous pouvez contacter l'ESBanque Ile-de-France au 0141025570 ou par e-mail à alternance@esbanque.fr. L'école est également présente sur les réseaux sociaux et dispose d'un site internet pour des informations détaillées : http://www.esbanque.fr.
            "
Ecole supérieure européenne de management,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/ecole-superieure-europeenne-de-management.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/ecole-superieure-europeenne-de-management.html,ESEM,Paris,0973894570,esem.paris@gmail.com,Île-de-France,nan,https://esem.paris/,"Paris
67 Rue Saint-Jacques
75005 Paris","
                Pour toute demande d'information ou pour postuler à l'ESEM, les candidats peuvent contacter l'école à l'adresse 67 Rue Saint-Jacques, 75001, Paris. Les communications peuvent également se faire par téléphone au 0973894570, par e-mail à esem.paris@gmail.com, ou via les réseaux sociaux et le site internet de l'école à l'adresse https://esem.paris.
            "
CFA DIFCAM IDF,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/cfa-difcam-idf.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/cfa-difcam-idf.html,CFA DIFCAM IDF,Montrouge,,idf@difcam.com,Île-de-France,nan,https://www.difcam.com/,"Montrouge
34 Rue Camille Pelletan
92120 Montrouge","
                Pour contacter le CFA DIFCAM IDF, les intéressés peuvent se rendre à l'adresse suivante : 34 Rue Camille Pelletan, 92120, Montrouge. Il est également possible de joindre l'école par téléphone ou par e-mail à idf@difcam.com pour toute demande d'information ou pour entamer une procédure d'admission.
            "
"Institut Supérieur de Sciences Religieuses, Collège des Bernardins",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-superieur-de-sciences-religieuses-college-des-bernardins.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-superieur-de-sciences-religieuses-college-des-bernardins.html,Ecole Cathédrale,Paris,0153107444,contact@collegedesbernardins.fr,Île-de-France,nan,https://www.collegedesbernardins.fr/,"Paris
20 Rue de Poissy
75005 Paris","
                Pour contacter l'Institut Supérieur de Sciences Religieuses, Collège des Bernardins, vous pouvez vous rendre à l'adresse suivante : 20 Rue de Poissy, 75001, Paris. Le téléphone de l'école est le 0153107444. Pour plus d'informations, vous pouvez également envoyer un e-mail à contact@collegedesbernardins.fr ou visiter le site internet https://www.collegedesbernardins.fr/. L'école est aussi présente sur les réseaux sociaux tels que Twitter, Instagram, Facebook et Linkedin.
            "
Campus d'Argenteuil,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-campus-d-argenteuil-80474.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-campus-d-argenteuil-80474.html,nan,Argenteuil,0178707224,,Île-de-France,nan,https://www.ecogestion-paris13.fr/,"Argenteuil
48 rue Alfred Labriere
95100 Argenteuil","
                Pour contacter le Campus d'Argenteuil, vous pouvez vous rendre à l'adresse suivante : 48 rue Alfred Labriere, 95100, Argenteuil. Pour plus d'informations, vous pouvez également appeler le 0178707224 ou visiter le site internet https://www.ecogestion-paris13.fr.
            "
"Efrei, BTS, bachelors et masters",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-efreitech-l-academie-du-numerique-81886.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-efreitech-l-academie-du-numerique-81886.html,nan,Villejuif,0188289001,admissions@efrei.fr,Île-de-France,nan,https://www.efrei.fr/,"Villejuif
30/32 av de la République
94800 Villejuif","
                Pour toute information supplémentaire ou pour entamer le processus d'admission, l'Efrei peut être contactée à l'adresse 30/32 av de la République, 94800, Villejuif. Le numéro de téléphone est le 0188289001 et l'adresse e-mail est admissions@efrei.fr. L'école est également présente sur les réseaux sociaux, notamment Facebook, Linkedin, Twitter, et dispose d'un site internet pour plus de détails sur ses programmes et sa communauté.
            "
Formation continue Panthéon-Sorbonne - formations en alternance,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-formation-continue-pantheon-sorbonne-formations-en-alternance-81853.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-formation-continue-pantheon-sorbonne-formations-en-alternance-81853.html,FCPS,Paris,0153552800,fcps@univ-paris1.fr,Île-de-France,nan,https://formation-continue.univ-paris1.fr/,"Paris
21 rue Broca
75005 Paris","
                Pour en savoir plus sur les formations en alternance proposées par FCPS ou pour toute question relative à l'admission, vous pouvez contacter l'école directement à l'adresse 21 rue Broca, 75001, Paris. Le numéro de téléphone est le 0153552800 et l'adresse e-mail est fcps@univ-paris1.fr. Plus d'informations sont également disponibles sur leur site internet https://formation-continue.univ-paris1.fr.
            "
