ecole_name,ecole_more_inf_url,ecole_voir_la_fiche_url,ecole_title,ecole_ville,ecole_phone,ecole_email,ecole_region,ecole_nb_etudiants,ecole_web_site_url,ecole_address,ecole_comment_contacter
Institut d'administration des entreprises,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-administration-des-entreprises-8231.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-administration-des-entreprises-8231.html,IAE,Besançon,363082593,iae@univ-fcomte.fr,Bourgogne-Franche-Comté,,https://iae.univ-fcomte.fr/,"Besançon
45 D av de l'Observatoire
25030 Besançon cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'IAE de Besançon peut être contacté à l'adresse 45 D av de l'Observatoire, 25000, Besançon, cedex. Le numéro de téléphone est le 0363082593 et l'adresse e-mail est iae@univ-fcomte.fr. Plus d'informations sont disponibles sur leur site internet : https://iae.univ-fcomte.fr.
            "
"UFR STGI, site de Montbéliard",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-techniques-et-gestion-de-l-industrie-site-de-montbeliard-8221.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-techniques-et-gestion-de-l-industrie-site-de-montbeliard-8221.html,UFR STGI Belfort-Montbéliard,Montbéliard,381994629,ufr-stgi@univ-fcomte.fr,Bourgogne-Franche-Comté,,https://stgi.univ-fcomte.fr/,"Montbéliard
4 place Tharradin
CS 71427
25211 Montbéliard cedex","
                Pour toute demande d'information ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR STGI par téléphone au 0381994629, par e-mail à ufr-stgi@univ-fcomte.fr, ou visiter le site internet https://stgi.univ-fcomte.fr. L'adresse postale de l'université est 4 place Tharradin, 25200 Montbéliard, cedex, CS 71427. Les réseaux sociaux tels qu'Instagram, Twitter, Facebook, et Linkedin offrent également des moyens de rester informé sur les actualités et événements de l'école.
            "
"UFR STGI, site de Belfort",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-techniques-et-gestion-de-l-industrie-site-de-belfort-8218.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-techniques-et-gestion-de-l-industrie-site-de-belfort-8218.html,UFR STGI Belfort-Montbéliard,Belfort,381994629,ufr-stgi@univ-fcomte.fr,Bourgogne-Franche-Comté,,https://stgi.univ-fcomte.fr/,"Belfort
2 rue Chantereine
CS 50547
90016 Belfort cedex","
                Pour contacter l'UFR STGI Belfort-Montbéliard, les intéressés peuvent se rendre à l'adresse suivante : 2 rue Chantereine, 90000 Belfort, cedex, CS 50547. Pour une communication directe, l'école est joignable par téléphone au 0381994629 ou par e-mail à ufr-stgi@univ-fcomte.fr. De plus, l'UFR STGI est active sur les réseaux sociaux, permettant aux étudiants et aux intéressés de suivre ses actualités sur LinkedIn, Facebook, Twitter, et Instagram.
            "
UFR sciences médicales et pharmaceutiques,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-medicales-et-pharmaceutiques-8214.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-medicales-et-pharmaceutiques-8214.html,UFR SMP,Besançon,363082200,,Bourgogne-Franche-Comté,,http://medecine-pharmacie.univ-fcomte.fr/,"Besançon
19 rue Ambroise Paré
CS 71806
25030 Besançon cedex","
                Pour contacter l'UFR sciences médicales et pharmaceutiques, vous pouvez vous rendre à l'adresse suivante : 19 rue Ambroise Paré, 25000, Besançon, cedex, CS 71806. Le numéro de téléphone est le 0363082200. Pour plus d'informations, visitez le site internet http://medecine-pharmacie.univ-fcomte.fr. Les associations étudiantes telles que SOUNVI et BOUDU peuvent également être contactées pour des renseignements sur la vie étudiante.
            "
UFR sciences et techniques,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-et-techniques-8212.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-et-techniques-8212.html,UFR ST,Besançon,381666951,scolarite.ufr-st@univ-fcomte.fr,Bourgogne-Franche-Comté,,https://sciences.univ-fcomte.fr/,"Besançon
La Bouloie
16 route de Gray
25030 Besançon cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'UFR ST peut être contactée à l'adresse 16 route de Gray, La Bouloie, 25000, Besançon, cedex. Vous pouvez également joindre la scolarité par téléphone au 0381666951 ou par e-mail à scolarite.ufr-st@univ-fcomte.fr. Pour plus de détails sur les formations et la vie étudiante, n'hésitez pas à visiter le site internet https://sciences.univ-fcomte.fr.
            "
"Unité de promotion, de formation et de recherche des sports",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-unite-de-promotion-de-formation-et-de-recherche-des-sports-8211.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-unite-de-promotion-de-formation-et-de-recherche-des-sports-8211.html,UPFR des sports,Besançon,381666790,u-sports@univ-fcomte.fr,Bourgogne-Franche-Comté,,https://u-sports.univ-fcomte.fr/,"Besançon
31 rue de l'Epitaphe
25000 Besançon","
                Pour contacter l'UPFR des sports, les intéressés peuvent se rendre à l'adresse 31 rue de l'Epitaphe, 25000, Besançon. Il est également possible de joindre l'école par téléphone au 0381666790, par e-mail à u-sports@univ-fcomte.fr, ou de visiter le site internet https://u-sports.univ-fcomte.fr pour plus d'informations.
            "
"UFR sciences du langage, de l'homme et de la société",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-du-langage-de-l-homme-et-de-la-societe-8210.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-du-langage-de-l-homme-et-de-la-societe-8210.html,UFR SLHS,Besançon,381665310,,Bourgogne-Franche-Comté,,https://slhs.univ-fcomte.fr/,"Besançon
30/32 rue Mégevand
CS 81807
25030 Besançon cedex","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter l'UFR SLHS au 0381665310, par e-mail à corpo.slhs.besancon@gmail.com, ou visiter le site internet https://slhs.univ-fcomte.fr. L'adresse de l'établissement est 30/32 rue Mégevand, 25000 Besançon, cedex, CS 81807.
            "
"UFR sciences juridiques, économiques, politiques et de gestion",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-juridiques-economiques-politiques-et-de-gestion-8209.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-juridiques-economiques-politiques-et-de-gestion-8209.html,UFR SJEPG,Besançon,381666580,sjepg@univ-fcomte.fr,Bourgogne-Franche-Comté,,https://sjepg.univ-fcomte.fr/,"Besançon
45 D av de l'Observatoire
25030 Besançon cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR SJEPG par téléphone au 0381666580, par e-mail à sjepg@univ-fcomte.fr, ou visiter leur site internet https://sjepg.univ-fcomte.fr. L'école est également présente sur Facebook à l'adresse https://www.facebook.com/ufrsjepg/. L'adresse physique de l'établissement est 45 D av de l'Observatoire, 25000, Besançon, cedex.
            "
Ecole nationale d'industrie laitière,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-d-industrie-laitiere-4201.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-d-industrie-laitiere-4201.html,ENIL,Mamirolle,381559200,enil.mamirolle@educagri.fr,Bourgogne-Franche-Comté,,http://www.enil.fr/,"Mamirolle
15 Grande Rue
25620 Mamirolle","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter l'ENIL par téléphone au 0381559200, par e-mail à enil.mamirolle@educagri.fr, ou visiter le site internet https://www.enil.fr. L'école est située au 15 Grande Rue, 25620, Mamirolle. Pour les activités associatives, l'amicale des anciens élèves peut être contactée au 0381559211.
            "
Institut supérieur d'ingénieurs de Franche-Comté,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-d-ingenieurs-de-franche-comte-4197.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-d-ingenieurs-de-franche-comte-4197.html,ISIFC,Besançon,381666690,isifc@univ-fcomte.fr,Bourgogne-Franche-Comté,,https://isifc.univ-fcomte.fr/,"Besançon
23 rue Alain Savary
25000 Besançon","
                Pour contacter l'ISIFC, vous pouvez vous rendre à l'adresse suivante : 23 rue Alain Savary, 25000, Besançon. Le téléphone de l'école est le 0381666690 et l'e-mail est isifc@univ-fcomte.fr. Plus d'informations sont disponibles sur le site internet https://isifc.univ-fcomte.fr.
            "
"UFR sciences du langage, de l'homme et de la société",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-du-langage-de-l-homme-et-de-la-societe-8210.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-du-langage-de-l-homme-et-de-la-societe-8210.html,UFR SLHS,Besançon,381665310,,Bourgogne-Franche-Comté,,https://slhs.univ-fcomte.fr/,"Besançon
30/32 rue Mégevand
CS 81807
25030 Besançon cedex","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter l'UFR SLHS au 0381665310, par e-mail à corpo.slhs.besancon@gmail.com, ou visiter le site internet https://slhs.univ-fcomte.fr. L'adresse de l'établissement est 30/32 rue Mégevand, 25000 Besançon, cedex, CS 81807.
            "
"UFR sciences juridiques, économiques, politiques et de gestion",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-juridiques-economiques-politiques-et-de-gestion-8209.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-juridiques-economiques-politiques-et-de-gestion-8209.html,UFR SJEPG,Besançon,381666580,sjepg@univ-fcomte.fr,Bourgogne-Franche-Comté,,https://sjepg.univ-fcomte.fr/,"Besançon
45 D av de l'Observatoire
25030 Besançon cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR SJEPG par téléphone au 0381666580, par e-mail à sjepg@univ-fcomte.fr, ou visiter leur site internet https://sjepg.univ-fcomte.fr. L'école est également présente sur Facebook à l'adresse https://www.facebook.com/ufrsjepg/. L'adresse physique de l'établissement est 45 D av de l'Observatoire, 25000, Besançon, cedex.
            "
Université de technologie de Belfort-Montbéliard,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-universite-de-technologie-de-belfort-montbeliard-7650.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-universite-de-technologie-de-belfort-montbeliard-7650.html,UTBM,Belfort,384583000,service.admissions@utbm.fr,Bourgogne-Franche-Comté,,https://www.utbm.fr/,"Belfort
UTBM
site de Belfort
90010 Belfort cedex","
                Pour toute information, l'UTBM peut être contactée au 0384583000 ou par e-mail à service.admissions@utbm.fr. Les intéressés peuvent également suivre l'école sur Facebook et Twitter ou visiter son site internet pour les dernières actualités et informations.
            "
"Arts et Métiers, campus de Cluny",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-arts-et-metiers-campus-de-cluny-6478.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-arts-et-metiers-campus-de-cluny-6478.html,,Cluny,385595353,,Bourgogne-Franche-Comté,,https://artsetmetiers.fr/fr/,"Cluny
rue Porte de Paris
71250 Cluny","
                Pour contacter le campus de Cluny d'Arts et Métiers, vous pouvez utiliser l'adresse rue Porte de Paris, 71250, Cluny, ou appeler le 0385595353. Plus d'informations sont disponibles sur leur site internet https://artsetmetiers.fr/fr/ et sur leurs réseaux sociaux.
            "
Centre de formation d'apprentis de l'enseignement supérieur de Franche-Comté,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-d-apprentis-de-l-enseignement-superieur-de-franche-comte-77745.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-d-apprentis-de-l-enseignement-superieur-de-franche-comte-77745.html,CFA Sup FC,Besançon,381567688,contact@cfasup-fc.com,Bourgogne-Franche-Comté,,http://www.cfasup-fc.com/,"Besançon
48 chemin des Founottes
immeuble le Pixel
25000 Besançon","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, le CFA Sup FC peut être contacté à l'adresse immeuble le Pixel, 48 chemin des Founottes, 25000, Besançon. Le numéro de téléphone est le 0381567688 et l'adresse e-mail est contact@cfasup-fc.com. Plus de détails sont disponibles sur leur site internet http://www.cfasup-fc.com.
            "
Centre de formation d'apprentis,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/centre-de-formation-dapprentis-2.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/centre-de-formation-dapprentis-2.html,CFA supérieur de Bourgogne,Dijon,380396912,gestionnaire@cfasupbourgogne.fr,Bourgogne-Franche-Comté,,https://cfasupbourgogne.fr/,"Dijon
11 rue Edgar faure
Cité de l'alternance bât Sully
21000 Dijon","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter le CFA supérieur de Bourgogne à l'adresse suivante : Cité de l'alternance bât Sully, 11 rue Edgar Faure, 21000, Dijon. Par téléphone au 0380396912 ou par e-mail à gestionnaire@cfasupbourgogne.fr. Plus d'informations sont également disponibles sur leur site internet https://cfasupbourgogne.fr/.
            "
"Arts et Métiers, campus de Chalon-sur-Saône",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-arts-et-metiers-campus-de-chalon-sur-saone-76975.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-arts-et-metiers-campus-de-chalon-sur-saone-76975.html,,Chalon-sur-Saône,385909860,,Bourgogne-Franche-Comté,,https://artsetmetiers.fr/fr/,"Chalon-sur-Saône
2 rue Thomas Dumorey
71100 Chalon-sur-Saône","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter le campus de Chalon-sur-Saône d'Arts et Métiers au 0385909860, ou visiter leur site internet à l'adresse https://artsetmetiers.fr/fr/. Les réseaux sociaux tels que Facebook, Linkedin et Twitter offrent également des informations et des mises à jour régulières sur la vie et les programmes de l'école.
            "
Ecole Supérieure de la Banque – Bourgogne-Franche-Comté,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-d-apprentis-des-metiers-de-la-banque-79594.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-d-apprentis-des-metiers-de-la-banque-79594.html,ESBanque Bourgogne-Franche-Comté,Dijon,380631484,dijon@banque-apprentissage.com,Bourgogne-Franche-Comté,,,"Dijon
9 bis bd Voltaire
21000 Dijon","
                Pour contacter l'ESBanque Bourgogne-Franche-Comté, vous pouvez vous rendre à l'adresse suivante : 9 bis bd Voltaire, 21000, Dijon. Pour plus d'informations, vous pouvez également appeler le 0380631484 ou envoyer un e-mail à dijon@banque-apprentissage.com ou à camille.collas@cfpb.fr.
            "
Ecole de commerce et management,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-de-commerce-et-management-80245.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-de-commerce-et-management-80245.html,ECM Besançon,Besançon,381418580,contact@ecm-france.fr,Bourgogne-Franche-Comté,,https://www.ecm-france.fr/,"Besançon
4 rue Alfred de Vigny
25000 Besançon","
                Pour en savoir plus sur l'ECM Besançon ou pour toute question relative aux admissions, vous pouvez contacter l'école directement à l'adresse 4 rue Alfred de Vigny, 25000, Besançon. Par téléphone au 0381418580 ou par e-mail à contact@ecm-france.fr. N'hésitez pas également à explorer leur site internet https://www.ecm-france.fr ou à les suivre sur leurs réseaux sociaux pour rester informé des dernières actualités.
            "
Ecole de commerce et management,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-de-commerce-et-management-80244.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-de-commerce-et-management-80244.html,ECM Belfort,Belfort,381418580,contact@ecm-besancon.fr,Bourgogne-Franche-Comté,,https://www.ecm-france.fr/,"Belfort
16 rue Becquerel
Techn'hom 3 centre d'affaires
90000 Belfort","
                Pour contacter l'ECM Belfort, vous pouvez vous rendre à l'adresse suivante : Techn'hom 3 centre d'affaires, 16 rue Becquerel, 90000, Belfort. Vous pouvez également appeler au 0381418580, envoyer un e-mail à contact@ecm-besancon.fr, ou visiter le site internet https://www.ecm-france.fr. L'école est également présente sur Linkedin et Instagram pour plus d'informations.
            "
Institut supérieur de l'automobile et des transports,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-de-l-automobile-et-des-transports-5654.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-de-l-automobile-et-des-transports-5654.html,ISAT,Nevers,386715000,communication_isat@u-bourgogne.fr,Bourgogne-Franche-Comté,,https://www.isat.fr/,"Nevers
49 rue Mademoiselle Bourgeois
BP 31
58027 Nevers cedex","
                Pour contacter l'ISAT, vous pouvez vous rendre à l'adresse suivante : 49 rue Mademoiselle Bourgeois, 58000 Nevers, cedex, BP 31. Le téléphone de l'école est le 0386715000. Pour plus d'informations, visitez le site internet https://www.isat.fr ou suivez l'école sur les réseaux sociaux. Pour toute question spécifique, vous pouvez également envoyer un e-mail à communication_isat@u-bourgogne.fr.
            "
Ecole nationale d'industrie laitière,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-d-industrie-laitiere-4201.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-d-industrie-laitiere-4201.html,ENIL,Mamirolle,381559200,enil.mamirolle@educagri.fr,Bourgogne-Franche-Comté,,http://www.enil.fr/,"Mamirolle
15 Grande Rue
25620 Mamirolle","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter l'ENIL par téléphone au 0381559200, par e-mail à enil.mamirolle@educagri.fr, ou visiter le site internet https://www.enil.fr. L'école est située au 15 Grande Rue, 25620, Mamirolle. Pour les activités associatives, l'amicale des anciens élèves peut être contactée au 0381559211.
            "
Institut supérieur d'ingénieurs de Franche-Comté,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-d-ingenieurs-de-franche-comte-4197.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-d-ingenieurs-de-franche-comte-4197.html,ISIFC,Besançon,381666690,isifc@univ-fcomte.fr,Bourgogne-Franche-Comté,,https://isifc.univ-fcomte.fr/,"Besançon
23 rue Alain Savary
25000 Besançon","
                Pour contacter l'ISIFC, vous pouvez vous rendre à l'adresse suivante : 23 rue Alain Savary, 25000, Besançon. Le téléphone de l'école est le 0381666690 et l'e-mail est isifc@univ-fcomte.fr. Plus d'informations sont disponibles sur le site internet https://isifc.univ-fcomte.fr.
            "
