ecole_name,ecole_more_inf_url,ecole_voir_la_fiche_url,ecole_title,ecole_ville,ecole_phone,ecole_email,ecole_region,ecole_nb_etudiants,ecole_web_site_url,ecole_address,ecole_comment_contacter
"UFR arts, lettres, communication",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-arts-lettres-communication-9349.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-arts-lettres-communication-9349.html,UFR ALC,Rennes,299141539,,Bretagne,,,"Rennes
Place du recteur Henri Le Moal
campus Villejean
CS 24307
35043 Rennes cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR ALC située sur le campus Villejean, Place du recteur Henri Le Moal, 35000, Rennes, cedex, CS 24307. Le numéro de téléphone est le 0299141539. Cette voie de communication est idéale pour obtenir des réponses rapides à vos questions concernant les formations, les modalités d'admission ou tout autre renseignement.
            "
UFR langues,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/ufr-langues.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/ufr-langues.html,,Rennes,299141602,ufr-langues-scolarite@univ-rennes2.fr,Bretagne,,https://www.univ-rennes2.fr/ufr-langues,"Rennes
Place du Recteur Henri Le Moal
35043 Rennes","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'UFR langues peut être contactée à l'adresse Place du Recteur Henri Le Moal, 35000, Rennes. Les candidats peuvent également appeler au 0299141602, envoyer un e-mail à ufr-langues-scolarite@univ-rennes2.fr ou visiter le site https://www.univ-rennes2.fr/ufr-langues.
            "
UFR sciences et techniques des activités physiques et sportives,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-activites-physiques-et-sportives-9345.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-activites-physiques-et-sportives-9345.html,UFR STAPS,Rennes,299142008,,Bretagne,,https://www.univ-rennes2.fr/staps,"Rennes
Av Charles Tillon/La Harpe
CS 24414
35044 Rennes cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'UFR STAPS peut être contactée à l'adresse Av Charles Tillon/La Harpe, 35000, Rennes, cedex, CS 24414. Le numéro de téléphone est le 0299142008. Les informations détaillées sur les formations et les modalités d'admission sont disponibles sur le site internet https://www.univ-rennes2.fr/staps. Pour les activités associatives, l'association Roazhon STAPS peut être contactée via l'e-mail roazhon.staps@gmail.com.
            "
Institut d'études politiques,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-etudes-politiques-9331.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-etudes-politiques-9331.html,IEP,Rennes,299843939,communication@sciencespo-rennes.fr,Bretagne,,https://www.reseau-scpo.fr/,"Rennes
104 bd de la Duchesse-Anne
35700 Rennes","
                Pour toute information supplémentaire ou pour candidater, l'IEP de Rennes peut être contacté à l'adresse 104 bd de la Duchesse-Anne, 35000, Rennes. Les intéressés peuvent également appeler au 0299843939, envoyer un e-mail à communication@sciencespo-rennes.fr, ou visiter les sites internet https://www.reseau-scpo.fr, https://www.sciencespo-rennes.fr, et http://ysegoria.fr pour plus de détails.
            "
UFR-Faculté des sciences pharmaceutiques et biologiques,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-faculte-des-sciences-pharmaceutiques-et-biologiques-9328.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-faculte-des-sciences-pharmaceutiques-et-biologiques-9328.html,,Rennes,223234430,,Bretagne,,http://www.pharma.univ-rennes1.fr/,"Rennes
Faculté de médecine - Bâtiment 15
2 av du Professeur Léon Bernard
CS 34317
35043 Rennes cedex","
                Pour plus d'informations sur les programmes, les admissions ou toute autre question, vous pouvez contacter l'UFR-Faculté des sciences pharmaceutiques et biologiques à l'adresse 2 av du Professeur Léon Bernard, Faculté de médecine - Bâtiment 15, 35000, Rennes, cedex, CS 34317. Téléphone : 0223234430. Site internet : http://www.pharma.univ-rennes1.fr. Les associations étudiantes telles que Cap Indus et l'Association amicale des étudiants en pharmacie de Rennes sont également disponibles pour répondre à vos questions.
            "
Faculté de médecine,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-sciences-medicales-faculte-de-medecine-9325.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-sciences-medicales-faculte-de-medecine-9325.html,,Rennes,0,,Bretagne,,https://medecine.univ-rennes1.fr/,"Rennes
Faculté de médecine - Bâtiment 15
2 av du Professeur Léon Bernard
CS 34317
35043 Rennes cedex","
                Pour contacter la Faculté de médecine, vous pouvez vous rendre à l'adresse suivante : 2 av du Professeur Léon Bernard, Faculté de médecine - Bâtiment 15, 35000, Rennes, cedex, CS 34317. Le site internet officiel est https://medecine.univ-rennes1.fr. Pour les questions spécifiques, vous pouvez également contacter l'Association amicale des étudiants en médecine de Rennes au 0223234452 ou par e-mail à anim-hostos@mailcity.com.
            "
UFR mathématiques,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-mathematiques-9324.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-mathematiques-9324.html,,Rennes,223236667,sciences-scol@univ-rennes1.fr,Bretagne,,http://www.math.univ-rennes1.fr/,"Rennes
Campus Beaulieu av Gl Leclerc
CS 74205
35042 Rennes cedex","
                Pour toute information complémentaire ou pour candidater, vous pouvez contacter l'UFR mathématiques de Rennes par téléphone au 0223236667, par e-mail à sciences-scol@univ-rennes1.fr, ou visiter le site internet http://www.math.univ-rennes1.fr. L'adresse postale est Campus Beaulieu av Gl Leclerc, 35000, Rennes, cedex, CS 74205.
            "
UFR sciences et propriétés de la matière,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-et-proprietes-de-la-matiere-9323.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-et-proprietes-de-la-matiere-9323.html,UFR SPM,Rennes,223236244,spm-administration@listes.univ-rennes1.fr,Bretagne,,http://www.spm.univ-rennes1.fr/,"Rennes
Campus Beaulieu/av Gl Leclerc
CS 74205
35042 Rennes cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'UFR SPM peut être contactée directement à son adresse sur le Campus Beaulieu, av Gl Leclerc, 35000, Rennes, cedex, CS 74205. Les intéressés peuvent également appeler le 0223236244, envoyer un e-mail à spm-administration@listes.univ-rennes1.fr ou visiter le site internet http://www.spm.univ-rennes1.fr pour plus de détails sur les programmes et les modalités d'admission.
            "
UFR des sciences de la vie et de l'environnement,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-sciences-de-la-vie-et-de-l-environnement-9322.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-sciences-de-la-vie-et-de-l-environnement-9322.html,UFR SVE,Rennes,223236112,,Bretagne,,http://www.sve.univ-rennes1.fr/,"Rennes
Campus Beaulieu av Gl Leclerc
CS 74205
35042 Rennes cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'UFR SVE peut être contactée à l'adresse Campus Beaulieu av Gl Leclerc, 35000, Rennes, cedex, CS 74205. Le numéro de téléphone est le 0223236112. Les informations détaillées sur les formations et les modalités d'admission sont également disponibles sur le site internet http://www.sve.univ-rennes1.fr. Les associations étudiantes telles que Ar Vuez, Atout prepa, l'Association rennaise des étudiants en sciences, et le Cercle naturaliste des étudiants de Rennes peuvent aussi être contactées pour des renseignements sur la vie étudiante.
            "
Ecole universitaire de management,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-universitaire-de-management-9320.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-universitaire-de-management-9320.html,IGR-IAE,Rennes,223237777,igriae@univ-rennes1.fr,Bretagne,,https://www.igr.univ-rennes1.fr/,"Rennes
11 Rue Jean Macé
CS 70803
35708 Rennes cedex 7","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter l'IGR-IAE de Rennes à l'adresse 11 Rue Jean Macé, 35000, Rennes, cedex 7, CS 70803. Par téléphone au 0223237777 ou par e-mail à igriae@univ-rennes1.fr. L'école est également présente sur les réseaux sociaux Facebook et Twitter, ainsi que sur son site internet.
            "
Faculté de droit et de science politique,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-droit-et-de-science-politique-9317.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-droit-et-de-science-politique-9317.html,,Rennes,223237676,droit-scol@univ-rennes1.fr,Bretagne,,http://www.droit.univ-rennes1.fr/,"Rennes
9 rue Jean Macé
CS 54203
35042 Rennes cedex","
                Pour toute information supplémentaire ou pour une demande d'admission, la Faculté de droit et de science politique peut être contactée à l'adresse 9 rue Jean Macé, 35000, Rennes, cedex, CS 54203. Par téléphone au 0223237676, par e-mail à droit-scol@univ-rennes1.fr, ou via leur site internet http://www.droit.univ-rennes1.fr.
            "
Institut de préparation à l'administration générale,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-de-preparation-a-l-administration-generale-9316.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-de-preparation-a-l-administration-generale-9316.html,IPAG,Rennes,223237893,ipag@univ-rennes1.fr,Bretagne,,https://ipag.univ-rennes1.fr/,"Rennes
106 bd de la Duchesse Anne
35700 Rennes","
                Pour toute information supplémentaire ou pour entamer le processus d'admission, vous pouvez contacter l'IPAG par téléphone au 0223237893, par e-mail à ipag@univ-rennes1.fr, ou visiter le site internet https://ipag.univ-rennes1.fr. L'adresse de l'établissement est 106 bd de la Duchesse Anne, 35000, Rennes.
            "
Institut d'études judiciaires,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-etudes-judiciaires-9315.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-etudes-judiciaires-9315.html,IEJ,Rennes,223237730,,Bretagne,,https://droit.univ-rennes1.fr/linstitut-detudes-judiciaires-de-rennes-1-iej,"Rennes
9 rue Jean Macé
35042 Rennes cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, l'IEJ de Rennes peut être contacté à l'adresse 9 rue Jean Macé, 35000, Rennes, cedex. Le numéro de téléphone est le 0223237730. Plus d'informations sont également disponibles sur leur site internet : https://droit.univ-rennes1.fr/linstitut-detudes-judiciaires-de-rennes-1-iej.
            "
Institut d'administration des entreprises,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-administration-des-entreprises-9313.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-administration-des-entreprises-9313.html,IAE,Brest,298016039,secretariat.iae@univ-brest.fr,Bretagne,,http://www.iae.univ-brest.fr/,"Brest
20 av Victor Le Gorgeu
CS 93837
29238 Brest cedex 3","
                Pour toute information supplémentaire ou pour candidater à l'une des formations de l'IAE, les intéressés peuvent contacter l'établissement par téléphone au 0298016039, par e-mail à secretariat.iae@univ-brest.fr, ou visiter le site internet http://www.iae.univ-brest.fr. L'adresse de l'IAE est 20 av Victor Le Gorgeu, 29200, Brest, cedex 3, CS 93837. Les associations étudiantes comme le BDE IAE Brest-Mana'Wave sont également disponibles pour répondre aux questions des futurs étudiants.
            "
"Observatoire des sciences de l'univers - Institut universitaire européen de la mer, Brest",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-observatoire-des-sciences-de-l-univers-institut-universitaire-europeen-de-la-mer-b-9309.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-observatoire-des-sciences-de-l-univers-institut-universitaire-europeen-de-la-mer-b-9309.html,IUEM,Plouzané,298498600,scolarite-iuem@univ-brest.fr,Bretagne,,https://www-iuem.univ-brest.fr/,"Plouzané
rue Dumont d'Urville
technopole Brest Iroise
29280 Plouzané","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'IUEM par téléphone au 0298498600, par e-mail à scolarite-iuem@univ-brest.fr, ou visiter le site internet https://www-iuem.univ-brest.fr. L'école est située au technopole Brest Iroise, rue Dumont d'Urville, 29280, Plouzané.
            "
Pôle universitaire quimpérois Pierre-Jakez-Hélias,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-pole-universitaire-quimperois-pierre-jakez-helias-9308.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-pole-universitaire-quimperois-pierre-jakez-helias-9308.html,,Quimper,290944800,pole.quimper@univ-brest.fr,Bretagne,,https://www.univ-brest.fr/pole_quimper/,"Quimper
18 av de la Plage des Gueux
CS 12024
29018 Quimper cedex","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'établissement par téléphone au 0290944800, par e-mail à pole.quimper@univ-brest.fr, ou visiter le site internet https://www.univ-brest.fr/pole_quimper/. Les réseaux sociaux tels que Facebook, Twitter, et Instagram offrent également des informations actualisées et un aperçu de la vie étudiante.
            "
Faculté des sciences du sport et de l'éducation,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-du-sport-et-de-l-education-9307.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-du-sport-et-de-l-education-9307.html,Faculté SSE,Brest,298017147,scolarite-fsse@univ-brest.fr,Bretagne,,,"Brest
20 av Victor Le Gorgeu
CS 93837
29238 Brest cedex 3","
                Pour contacter la Faculté des sciences du sport et de l'éducation, vous pouvez vous rendre à l'adresse suivante : 20 av Victor Le Gorgeu, 29200, Brest, cedex 3, CS 93837. Pour une réponse rapide, appelez le 0298017147 ou envoyez un e-mail à scolarite-fsse@univ-brest.fr. Les étudiants intéressés par les activités des associations étudiantes peuvent également contacter STAPSIATES à l'adresse e-mail lesstapsiates@gmail.com.
            "
Euro-institut d'actuariat Jean-Dieudonné,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-euro-institut-d-actuariat-jean-dieudonne-9303.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-euro-institut-d-actuariat-jean-dieudonne-9303.html,EURIA,Brest,298016655,euria@univ-brest.fr,Bretagne,,https://euria.univ-brest.fr/,"Brest
6 av Victor Le Gorgeu
CS 93837
29238 Brest cedex 3","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter l'EURIA par téléphone au 0298016655, par e-mail à euria@univ-brest.fr, ou visiter leur site internet à l'adresse https://euria.univ-brest.fr. L'école est située au 6 av Victor Le Gorgeu, 29200, Brest, cedex 3, CS 93837. Les étudiants intéressés par la vie associative peuvent également contacter l'EURIA BDE par e-mail à euria.bde@gmail.com.
            "
UFR de médecine et sciences de la santé,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-medecine-et-sciences-de-la-sante-9298.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-medecine-et-sciences-de-la-sante-9298.html,,Brest,298016473,secretariat-doyen-medecine@univ-brest.fr,Bretagne,,http://www.faculte-medecine-brest.fr/,"Brest
22 av Camille Desmoulins
CS 93837
29238 Brest cedex 3","
                Pour contacter l'UFR de médecine et sciences de la santé, vous pouvez adresser un courriel à secretariat-doyen-medecine@univ-brest.fr, appeler le 0298016473, ou visiter le site internet http://www.faculte-medecine-brest.fr. L'école est située au 22 av Camille Desmoulins, 29200, Brest, cedex 3, CS 93837.
            "
Institut de préparation à l'administration générale,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-de-preparation-a-l-administration-generale-9297.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-de-preparation-a-l-administration-generale-9297.html,IPAG,Brest,298016362,ipag@univ-brest.fr,Bretagne,,,"Brest
20 rue Duquesne
CS 93837
29238 Brest cedex 3","
                Pour toute information supplémentaire ou pour entamer le processus d'admission, vous pouvez contacter l'IPAG au 20 rue Duquesne, 29200, Brest, cedex 3, CS 93837. Le numéro de téléphone est le 0298016362 et l'adresse e-mail est ipag@univ-brest.fr. N'hésitez pas à prendre contact pour toute question concernant les programmes, les admissions ou la vie étudiante à l'IPAG.
            "
"UFR droit, économie, gestion et AES",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-droit-economie-gestion-et-aes-9296.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-droit-economie-gestion-et-aes-9296.html,,Brest,298016023,scolarite-droit@univ-brest.fr,Bretagne,,,"Brest
12 rue de Kergoat
CS 93837
29238 Brest cedex 3","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter l'UFR droit, économie, gestion et AES à l'adresse 12 rue de Kergoat, 29200, Brest, cedex 3, CS 93837, par téléphone au 0298016023 ou par e-mail à scolarite-droit@univ-brest.fr.
            "
UFR des lettres et sciences humaines,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-lettres-et-sciences-humaines-9295.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-lettres-et-sciences-humaines-9295.html,,Brest,298016798,scolarite.lettres@univ-brest.fr,Bretagne,,,"Brest
20 rue Duquesne
CS 93837
29238 Brest cedex 3","
                Pour toute information supplémentaire ou pour entamer une procédure d'admission, vous pouvez contacter l'UFR des lettres et sciences humaines à l'adresse 20 rue Duquesne, 29200, Brest, cedex 3, CS 93837, par téléphone au 0298016798 ou par e-mail à scolarite.lettres@univ-brest.fr.
            "
UFR sciences et techniques,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-et-techniques-9294.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-sciences-et-techniques-9294.html,,Brest,298016119,scolarite.sciences@univ-brest.fr,Bretagne,,,"Brest
6 av Victor Le Gorgeu
CS 93837
29238 Brest cedex 3","
                Pour toute information supplémentaire ou pour candidater, vous pouvez contacter l'UFR sciences et techniques à l'adresse 6 av Victor Le Gorgeu, 29200, Brest, cedex 3, CS 93837. Par téléphone au 0298016119 ou par e-mail à scolarite.sciences@univ-brest.fr.
            "
Université catholique de l'Ouest Bretagne-Nord,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-universite-catholique-de-l-ouest-bretagne-nord-8947.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-universite-catholique-de-l-ouest-bretagne-nord-8947.html,UCO BN,Guingamp,296444646,ucobn@uco.fr,Bretagne,,https://guingamp.uco.fr/fr,"Guingamp
37 rue du Maréchal Foch
campus de la Tour d'Auvergne
BP 90431
22200 Guingamp cedex","
                Pour contacter l'Université Catholique de l'Ouest Bretagne-Nord, vous pouvez vous rendre au campus de la Tour d'Auvergne, 37 rue du Maréchal Foch, 22200 Guingamp, cedex, BP 90431. Le téléphone de l'établissement est le 0296444646. Vous pouvez également envoyer un e-mail à ucobn@uco.fr ou visiter le site internet https://guingamp.uco.fr/fr. L'UCO BN est aussi présente sur les réseaux sociaux, notamment Linkedin, Facebook, et Instagram.
            "
